attendance_id,student_id,date,subject,status,present_flag
ATT028873,STU0578,2026-04-24,Surveying,Present,1
ATT028874,STU0578,2026-06-09,Geotechnical,Absent,0
ATT028875,STU0578,2026-07-04,Structures,Present,1
ATT028876,STU0578,2026-02-04,Surveying,Present,1
ATT028877,STU0578,2026-02-08,Structures,Present,1
ATT028878,STU0578,2026-05-15,Surveying,Present,1
ATT028879,STU0578,2026-05-14,Geotechnical,Absent,0
ATT028880,STU0578,2026-02-18,Concrete,Absent,0
ATT028881,STU0578,2026-02-14,Surveying,Present,1
ATT028882,STU0578,2026-06-08,Surveying,Present,1
ATT028883,STU0578,2026-08-16,Surveying,Present,1
ATT028884,STU0578,2026-05-28,Structures,Absent,0
ATT028885,STU0578,2026-05-16,Structures,Present,1
ATT028886,STU0578,2026-05-24,Structures,Present,1
ATT028887,STU0578,2026-08-01,Structures,Present,1
ATT028888,STU0578,2026-03-11,Geotechnical,Present,1
ATT028889,STU0578,2026-02-06,Geotechnical,Present,1
ATT028890,STU0578,2026-05-20,Concrete,Present,1
ATT028891,STU0578,2026-06-02,Geotechnical,Present,1
ATT028892,STU0578,2026-05-17,Concrete,Present,1
ATT028893,STU0578,2026-06-14,Structures,Present,1
ATT028894,STU0578,2026-05-10,Concrete,Present,1
ATT028895,STU0578,2026-03-06,Concrete,Absent,0
ATT028896,STU0578,2026-08-04,Structures,Present,1
ATT028897,STU0578,2026-05-18,Concrete,Present,1
ATT028898,STU0578,2026-07-03,Structures,Present,1
ATT028899,STU0578,2026-04-06,Geotechnical,Present,1
ATT028900,STU0578,2026-03-25,Geotechnical,Present,1
ATT028901,STU0579,2026-05-21,Control Systems,Present,1
ATT028902,STU0579,2026-07-25,Power Systems,Present,1
ATT028903,STU0579,2026-01-31,Circuits,Present,1
ATT028904,STU0579,2026-01-25,Machines,Present,1
ATT028905,STU0579,2026-04-18,Control Systems,Present,1
ATT028906,STU0579,2026-02-28,Circuits,Present,1
ATT028907,STU0579,2026-05-20,Circuits,Present,1
ATT028908,STU0579,2026-04-14,Control Systems,Present,1
ATT028909,STU0579,2026-07-29,Machines,Present,1
ATT028910,STU0579,2026-06-25,Power Systems,Present,1
ATT028911,STU0579,2026-03-22,Power Systems,Present,1
ATT028912,STU0579,2026-03-16,Circuits,Present,1
ATT028913,STU0579,2026-07-28,Circuits,Present,1
ATT028914,STU0579,2026-06-01,Circuits,Present,1
ATT028915,STU0579,2026-05-26,Control Systems,Present,1
ATT028916,STU0579,2026-06-08,Control Systems,Present,1
ATT028917,STU0579,2026-07-19,Machines,Present,1
ATT028918,STU0579,2026-01-30,Circuits,Present,1
ATT028919,STU0579,2026-07-11,Power Systems,Absent,0
ATT028920,STU0579,2026-05-11,Circuits,Absent,0
ATT028921,STU0579,2026-05-29,Power Systems,Present,1
ATT028922,STU0579,2026-06-06,Machines,Present,1
ATT028923,STU0579,2026-08-02,Power Systems,Present,1
ATT028924,STU0579,2026-04-17,Circuits,Present,1
ATT028925,STU0579,2026-01-28,Power Systems,Present,1
ATT028926,STU0579,2026-01-07,Circuits,Present,1
ATT028927,STU0579,2026-03-04,Machines,Present,1
ATT028928,STU0579,2026-03-20,Power Systems,Present,1
ATT028929,STU0579,2026-04-09,Power Systems,Present,1
ATT028930,STU0579,2026-08-09,Power Systems,Present,1
ATT028931,STU0579,2026-03-19,Control Systems,Present,1
ATT028932,STU0579,2026-06-22,Circuits,Absent,0
ATT028933,STU0579,2026-05-15,Machines,Present,1
ATT028934,STU0579,2026-08-10,Control Systems,Absent,0
ATT028935,STU0579,2026-04-05,Control Systems,Present,1
ATT028936,STU0579,2026-05-31,Power Systems,Present,1
ATT028937,STU0579,2026-07-05,Circuits,Absent,0
ATT028938,STU0579,2026-06-20,Power Systems,Present,1
ATT028939,STU0579,2026-08-14,Power Systems,Present,1
ATT028940,STU0579,2026-03-13,Machines,Absent,0
ATT028941,STU0579,2026-08-20,Power Systems,Present,1
ATT028942,STU0579,2026-05-28,Machines,Present,1
ATT028943,STU0579,2026-07-01,Control Systems,Present,1
ATT028944,STU0579,2026-06-03,Machines,Present,1
ATT028945,STU0579,2026-02-11,Control Systems,Absent,0
ATT028946,STU0579,2026-02-10,Machines,Absent,0
ATT028947,STU0579,2026-04-20,Circuits,Absent,0
ATT028948,STU0579,2026-04-13,Power Systems,Present,1
ATT028949,STU0579,2026-07-27,Control Systems,Present,1
ATT028950,STU0579,2026-04-22,Circuits,Present,1
ATT028951,STU0580,2026-07-14,Manufacturing,Present,1
ATT028952,STU0580,2026-02-22,CAD,Present,1
ATT028953,STU0580,2026-05-17,CAD,Present,1
ATT028954,STU0580,2026-07-30,Mechanics,Present,1
ATT028955,STU0580,2026-05-02,Manufacturing,Present,1
ATT028956,STU0580,2026-03-10,CAD,Present,1
ATT028957,STU0580,2026-02-17,Manufacturing,Present,1
ATT028958,STU0580,2026-02-19,Thermodynamics,Absent,0
ATT028959,STU0580,2026-03-02,Thermodynamics,Present,1
ATT028960,STU0580,2026-04-01,Thermodynamics,Absent,0
ATT028961,STU0580,2026-07-09,CAD,Present,1
ATT028962,STU0580,2026-02-26,Manufacturing,Present,1
ATT028963,STU0580,2026-07-27,Manufacturing,Present,1
ATT028964,STU0580,2026-07-11,Mechanics,Present,1
ATT028965,STU0580,2026-03-11,Manufacturing,Absent,0
ATT028966,STU0580,2026-06-03,CAD,Present,1
ATT028967,STU0580,2026-06-07,CAD,Present,1
ATT028968,STU0580,2026-05-11,Mechanics,Present,1
ATT028969,STU0580,2026-08-12,Thermodynamics,Present,1
ATT028970,STU0580,2026-04-15,Thermodynamics,Present,1
ATT028971,STU0580,2026-06-14,CAD,Present,1
ATT028972,STU0580,2026-03-25,Mechanics,Present,1
ATT028973,STU0580,2026-01-06,Manufacturing,Present,1
ATT028974,STU0580,2026-06-17,Thermodynamics,Present,1
ATT028975,STU0580,2026-01-16,Thermodynamics,Present,1
ATT028976,STU0580,2026-06-28,Thermodynamics,Present,1
ATT028977,STU0580,2026-01-15,Mechanics,Present,1
ATT028978,STU0580,2026-06-01,Manufacturing,Present,1
ATT028979,STU0580,2026-03-23,Manufacturing,Present,1
ATT028980,STU0580,2026-01-08,CAD,Present,1
ATT028981,STU0580,2026-03-03,Thermodynamics,Absent,0
ATT028982,STU0580,2026-05-09,CAD,Present,1
ATT028983,STU0580,2026-04-23,Mechanics,Absent,0
ATT028984,STU0580,2026-06-21,Thermodynamics,Present,1
ATT028985,STU0580,2026-08-10,Thermodynamics,Present,1
ATT028986,STU0580,2026-06-27,CAD,Present,1
ATT028987,STU0580,2026-04-21,CAD,Absent,0
ATT028988,STU0580,2026-07-01,Thermodynamics,Present,1
ATT028989,STU0580,2026-07-17,Thermodynamics,Present,1
ATT028990,STU0580,2026-03-01,Mechanics,Present,1
ATT028991,STU0580,2026-08-19,CAD,Present,1
ATT028992,STU0580,2026-01-26,Thermodynamics,Present,1
ATT028993,STU0580,2026-01-03,Thermodynamics,Present,1
ATT028994,STU0580,2026-05-26,Thermodynamics,Present,1
ATT028995,STU0580,2026-05-16,Manufacturing,Present,1
ATT028996,STU0580,2026-06-25,Mechanics,Present,1
ATT028997,STU0580,2026-02-20,CAD,Present,1
ATT028998,STU0580,2026-08-25,Manufacturing,Present,1
ATT028999,STU0580,2026-07-05,Thermodynamics,Present,1
ATT029000,STU0580,2026-01-02,CAD,Present,1
ATT029001,STU0581,2026-06-26,Power Systems,Present,1
ATT029002,STU0581,2026-01-12,Circuits,Present,1
ATT029003,STU0581,2026-05-05,Power Systems,Absent,0
ATT029004,STU0581,2026-05-15,Control Systems,Absent,0
ATT029005,STU0581,2026-08-24,Power Systems,Present,1
ATT029006,STU0581,2026-04-21,Machines,Present,1
ATT029007,STU0581,2026-06-09,Control Systems,Present,1
ATT029008,STU0581,2026-04-28,Machines,Present,1
ATT029009,STU0581,2026-02-01,Control Systems,Present,1
ATT029010,STU0581,2026-07-19,Circuits,Present,1
ATT029011,STU0581,2026-04-19,Power Systems,Present,1
ATT029012,STU0581,2026-07-20,Control Systems,Present,1
ATT029013,STU0581,2026-02-04,Machines,Present,1
ATT029014,STU0581,2026-08-14,Circuits,Present,1
ATT029015,STU0581,2026-07-08,Machines,Present,1
ATT029016,STU0581,2026-03-22,Power Systems,Absent,0
ATT029017,STU0581,2026-02-24,Control Systems,Absent,0
ATT029018,STU0581,2026-04-23,Machines,Absent,0
ATT029019,STU0581,2026-07-18,Power Systems,Present,1
ATT029020,STU0581,2026-02-15,Circuits,Present,1
ATT029021,STU0581,2026-04-26,Power Systems,Present,1
ATT029022,STU0581,2026-08-16,Machines,Present,1
ATT029023,STU0581,2026-08-28,Circuits,Absent,0
ATT029024,STU0581,2026-08-13,Control Systems,Present,1
ATT029025,STU0581,2026-04-03,Power Systems,Present,1
ATT029026,STU0581,2026-05-19,Power Systems,Present,1
ATT029027,STU0581,2026-06-08,Circuits,Present,1
ATT029028,STU0581,2026-04-10,Machines,Absent,0
ATT029029,STU0581,2026-01-21,Machines,Present,1
ATT029030,STU0581,2026-08-25,Control Systems,Present,1
ATT029031,STU0581,2026-05-29,Circuits,Present,1
ATT029032,STU0581,2026-02-14,Control Systems,Present,1
ATT029033,STU0581,2026-02-26,Machines,Present,1
ATT029034,STU0581,2026-08-20,Circuits,Absent,0
ATT029035,STU0581,2026-01-10,Circuits,Present,1
ATT029036,STU0581,2026-07-31,Power Systems,Present,1
ATT029037,STU0581,2026-06-04,Circuits,Present,1
ATT029038,STU0581,2026-08-23,Control Systems,Present,1
ATT029039,STU0581,2026-03-23,Machines,Absent,0
ATT029040,STU0581,2026-03-15,Control Systems,Absent,0
ATT029041,STU0581,2026-04-27,Machines,Present,1
ATT029042,STU0581,2026-06-10,Power Systems,Present,1
ATT029043,STU0581,2026-08-21,Machines,Absent,0
ATT029044,STU0581,2026-08-02,Circuits,Present,1
ATT029045,STU0581,2026-06-03,Machines,Present,1
ATT029046,STU0581,2026-06-22,Control Systems,Present,1
ATT029047,STU0581,2026-08-30,Circuits,Present,1
ATT029048,STU0581,2026-03-28,Machines,Present,1
ATT029049,STU0581,2026-01-22,Circuits,Present,1
ATT029050,STU0581,2026-06-27,Circuits,Present,1
ATT029051,STU0582,2026-03-07,Statistics,Present,1
ATT029052,STU0582,2026-07-21,Python,Present,1
ATT029053,STU0582,2026-04-01,DBMS,Present,1
ATT029054,STU0582,2026-03-11,Python,Present,1
ATT029055,STU0582,2026-02-06,Statistics,Present,1
ATT029056,STU0582,2026-01-13,Machine Learning,Present,1
ATT029057,STU0582,2026-05-29,Statistics,Present,1
ATT029058,STU0582,2026-07-17,Machine Learning,Present,1
ATT029059,STU0582,2026-08-27,Python,Present,1
ATT029060,STU0582,2026-02-26,Machine Learning,Present,1
ATT029061,STU0582,2026-03-13,Statistics,Absent,0
ATT029062,STU0582,2026-01-15,DBMS,Absent,0
ATT029063,STU0582,2026-07-11,DBMS,Present,1
ATT029064,STU0582,2026-07-12,DBMS,Absent,0
ATT029065,STU0582,2026-01-11,Machine Learning,Present,1
ATT029066,STU0582,2026-01-06,Python,Present,1
ATT029067,STU0582,2026-04-12,Machine Learning,Present,1
ATT029068,STU0582,2026-05-18,Python,Present,1
ATT029069,STU0582,2026-01-29,Machine Learning,Present,1
ATT029070,STU0582,2026-03-18,Statistics,Present,1
ATT029071,STU0582,2026-01-26,Machine Learning,Present,1
ATT029072,STU0582,2026-04-29,Machine Learning,Present,1
ATT029073,STU0582,2026-01-30,Python,Present,1
ATT029074,STU0582,2026-07-16,Python,Present,1
ATT029075,STU0582,2026-05-28,Statistics,Present,1
ATT029076,STU0582,2026-01-22,DBMS,Present,1
ATT029077,STU0582,2026-01-25,Machine Learning,Present,1
ATT029078,STU0582,2026-01-09,Python,Present,1
ATT029079,STU0582,2026-02-23,Statistics,Present,1
ATT029080,STU0582,2026-08-02,DBMS,Present,1
ATT029081,STU0582,2026-04-15,Statistics,Present,1
ATT029082,STU0582,2026-04-30,DBMS,Present,1
ATT029083,STU0582,2026-03-10,Statistics,Present,1
ATT029084,STU0582,2026-05-04,Statistics,Present,1
ATT029085,STU0582,2026-01-01,Machine Learning,Present,1
ATT029086,STU0582,2026-06-15,Statistics,Absent,0
ATT029087,STU0582,2026-02-22,Python,Present,1
ATT029088,STU0582,2026-01-28,Statistics,Absent,0
ATT029089,STU0582,2026-03-09,DBMS,Present,1
ATT029090,STU0582,2026-08-03,Statistics,Absent,0
ATT029091,STU0582,2026-04-23,Machine Learning,Present,1
ATT029092,STU0582,2026-08-30,DBMS,Present,1
ATT029093,STU0582,2026-03-15,DBMS,Absent,0
ATT029094,STU0582,2026-03-08,DBMS,Absent,0
ATT029095,STU0582,2026-06-18,Python,Present,1
ATT029096,STU0582,2026-04-04,DBMS,Present,1
ATT029097,STU0582,2026-04-26,Machine Learning,Present,1
ATT029098,STU0582,2026-02-28,DBMS,Absent,0
ATT029099,STU0582,2026-06-01,Statistics,Absent,0
ATT029100,STU0582,2026-06-10,Machine Learning,Present,1
ATT029101,STU0583,2026-06-09,Machine Learning,Present,1
ATT029102,STU0583,2026-05-16,Machine Learning,Present,1
ATT029103,STU0583,2026-01-06,DBMS,Present,1
ATT029104,STU0583,2026-04-17,Statistics,Present,1
ATT029105,STU0583,2026-08-17,Statistics,Absent,0
ATT029106,STU0583,2026-04-03,Statistics,Present,1
ATT029107,STU0583,2026-08-31,Machine Learning,Absent,0
ATT029108,STU0583,2026-07-01,Statistics,Present,1
ATT029109,STU0583,2026-07-17,Statistics,Absent,0
ATT029110,STU0583,2026-04-09,DBMS,Present,1
ATT029111,STU0583,2026-05-14,DBMS,Present,1
ATT029112,STU0583,2026-02-25,DBMS,Present,1
ATT029113,STU0583,2026-01-25,Machine Learning,Present,1
ATT029114,STU0583,2026-06-28,DBMS,Absent,0
ATT029115,STU0583,2026-04-30,DBMS,Present,1
ATT029116,STU0583,2026-04-27,Python,Absent,0
ATT029117,STU0583,2026-06-11,Statistics,Present,1
ATT029118,STU0583,2026-04-15,Machine Learning,Absent,0
ATT029119,STU0583,2026-07-14,Machine Learning,Present,1
ATT029120,STU0583,2026-06-02,DBMS,Present,1
ATT029121,STU0583,2026-02-04,Statistics,Present,1
ATT029122,STU0583,2026-03-29,DBMS,Present,1
ATT029123,STU0583,2026-08-02,Python,Present,1
ATT029124,STU0583,2026-05-29,Statistics,Present,1
ATT029125,STU0583,2026-03-04,Python,Present,1
ATT029126,STU0583,2026-03-15,DBMS,Absent,0
ATT029127,STU0583,2026-08-27,Statistics,Present,1
ATT029128,STU0583,2026-04-19,Python,Present,1
ATT029129,STU0583,2026-04-14,Machine Learning,Present,1
ATT029130,STU0583,2026-03-03,Machine Learning,Absent,0
ATT029131,STU0583,2026-05-08,Machine Learning,Present,1
ATT029132,STU0583,2026-03-20,DBMS,Present,1
ATT029133,STU0583,2026-04-16,Python,Present,1
ATT029134,STU0583,2026-05-30,Statistics,Present,1
ATT029135,STU0583,2026-07-22,Statistics,Present,1
ATT029136,STU0583,2026-02-23,DBMS,Present,1
ATT029137,STU0583,2026-03-22,Python,Present,1
ATT029138,STU0583,2026-03-21,Machine Learning,Present,1
ATT029139,STU0583,2026-05-25,DBMS,Present,1
ATT029140,STU0583,2026-08-19,Machine Learning,Present,1
ATT029141,STU0583,2026-03-05,Python,Present,1
ATT029142,STU0583,2026-08-10,Machine Learning,Present,1
ATT029143,STU0583,2026-06-08,DBMS,Present,1
ATT029144,STU0583,2026-07-10,Python,Present,1
ATT029145,STU0583,2026-08-15,DBMS,Present,1
ATT029146,STU0583,2026-02-05,DBMS,Present,1
ATT029147,STU0583,2026-07-07,Statistics,Present,1
ATT029148,STU0583,2026-01-28,Machine Learning,Present,1
ATT029149,STU0583,2026-04-22,Statistics,Absent,0
ATT029150,STU0583,2026-03-18,DBMS,Present,1
ATT029151,STU0584,2026-04-17,Thermodynamics,Present,1
ATT029152,STU0584,2026-02-09,Mechanics,Present,1
ATT029153,STU0584,2026-08-10,Manufacturing,Absent,0
ATT029154,STU0584,2026-02-25,Manufacturing,Present,1
ATT029155,STU0584,2026-03-30,Manufacturing,Present,1
ATT029156,STU0584,2026-03-17,Thermodynamics,Absent,0
ATT029157,STU0584,2026-08-03,CAD,Present,1
ATT029158,STU0584,2026-03-10,CAD,Present,1
ATT029159,STU0584,2026-06-12,Mechanics,Present,1
ATT029160,STU0584,2026-07-06,CAD,Present,1
ATT029161,STU0584,2026-06-17,CAD,Present,1
ATT029162,STU0584,2026-06-06,Mechanics,Present,1
ATT029163,STU0584,2026-05-30,Thermodynamics,Present,1
ATT029164,STU0584,2026-08-14,Thermodynamics,Present,1
ATT029165,STU0584,2026-03-12,CAD,Present,1
ATT029166,STU0584,2026-07-16,CAD,Present,1
ATT029167,STU0584,2026-03-22,Thermodynamics,Absent,0
ATT029168,STU0584,2026-06-28,Manufacturing,Present,1
ATT029169,STU0584,2026-01-13,Manufacturing,Present,1
ATT029170,STU0584,2026-01-23,Manufacturing,Present,1
ATT029171,STU0584,2026-03-15,Manufacturing,Present,1
ATT029172,STU0584,2026-02-21,Manufacturing,Absent,0
ATT029173,STU0584,2026-02-23,CAD,Present,1
ATT029174,STU0584,2026-07-31,Thermodynamics,Present,1
ATT029175,STU0584,2026-03-14,Mechanics,Present,1
ATT029176,STU0584,2026-06-14,Thermodynamics,Absent,0
ATT029177,STU0584,2026-07-01,Manufacturing,Absent,0
ATT029178,STU0584,2026-02-10,Manufacturing,Present,1
ATT029179,STU0584,2026-04-07,Manufacturing,Present,1
ATT029180,STU0584,2026-06-04,Thermodynamics,Present,1
ATT029181,STU0584,2026-08-17,Manufacturing,Present,1
ATT029182,STU0584,2026-08-11,Manufacturing,Present,1
ATT029183,STU0584,2026-03-21,Mechanics,Present,1
ATT029184,STU0584,2026-03-08,Thermodynamics,Present,1
ATT029185,STU0584,2026-04-02,CAD,Present,1
ATT029186,STU0584,2026-02-20,Mechanics,Present,1
ATT029187,STU0584,2026-01-20,Thermodynamics,Absent,0
ATT029188,STU0584,2026-05-01,Manufacturing,Present,1
ATT029189,STU0584,2026-04-09,Mechanics,Present,1
ATT029190,STU0584,2026-08-02,Mechanics,Present,1
ATT029191,STU0584,2026-02-27,Mechanics,Present,1
ATT029192,STU0584,2026-05-10,Mechanics,Present,1
ATT029193,STU0584,2026-08-21,Thermodynamics,Present,1
ATT029194,STU0584,2026-08-30,CAD,Present,1
ATT029195,STU0584,2026-05-15,CAD,Present,1
ATT029196,STU0584,2026-01-25,CAD,Present,1
ATT029197,STU0584,2026-07-24,Mechanics,Absent,0
ATT029198,STU0584,2026-07-08,Thermodynamics,Present,1
ATT029199,STU0584,2026-08-18,Mechanics,Present,1
ATT029200,STU0584,2026-07-10,CAD,Present,1
ATT029201,STU0585,2026-08-08,Web Development,Present,1
ATT029202,STU0585,2026-06-17,Web Development,Present,1
ATT029203,STU0585,2026-07-15,DBMS,Present,1
ATT029204,STU0585,2026-03-16,Networks,Present,1
ATT029205,STU0585,2026-03-11,Networks,Present,1
ATT029206,STU0585,2026-04-02,Networks,Present,1
ATT029207,STU0585,2026-05-09,Web Development,Present,1
ATT029208,STU0585,2026-07-27,Networks,Absent,0
ATT029209,STU0585,2026-02-21,Python,Present,1
ATT029210,STU0585,2026-08-31,DBMS,Present,1
ATT029211,STU0585,2026-04-29,Networks,Absent,0
ATT029212,STU0585,2026-01-24,Web Development,Present,1
ATT029213,STU0585,2026-03-05,Python,Present,1
ATT029214,STU0585,2026-02-14,Web Development,Absent,0
ATT029215,STU0585,2026-06-12,Python,Present,1
ATT029216,STU0585,2026-01-29,Python,Present,1
ATT029217,STU0585,2026-05-20,Python,Present,1
ATT029218,STU0585,2026-06-25,Web Development,Present,1
ATT029219,STU0585,2026-05-25,Web Development,Present,1
ATT029220,STU0585,2026-05-13,Python,Present,1
ATT029221,STU0585,2026-06-01,Python,Present,1
ATT029222,STU0585,2026-07-28,Networks,Present,1
ATT029223,STU0585,2026-06-15,DBMS,Present,1
ATT029224,STU0585,2026-06-07,Python,Present,1
ATT029225,STU0585,2026-04-27,Networks,Present,1
ATT029226,STU0585,2026-06-22,Web Development,Present,1
ATT029227,STU0585,2026-06-18,Networks,Present,1
ATT029228,STU0585,2026-03-04,Networks,Present,1
ATT029229,STU0585,2026-06-29,Networks,Present,1
ATT029230,STU0585,2026-03-09,Web Development,Present,1
ATT029231,STU0585,2026-01-08,Python,Absent,0
ATT029232,STU0585,2026-02-04,Python,Present,1
ATT029233,STU0585,2026-07-14,Web Development,Absent,0
ATT029234,STU0585,2026-03-12,DBMS,Present,1
ATT029235,STU0585,2026-06-26,Web Development,Absent,0
ATT029236,STU0585,2026-08-25,Python,Present,1
ATT029237,STU0585,2026-04-30,DBMS,Present,1
ATT029238,STU0585,2026-05-06,Networks,Present,1
ATT029239,STU0585,2026-02-24,Web Development,Absent,0
ATT029240,STU0585,2026-07-21,Networks,Present,1
ATT029241,STU0585,2026-01-25,Python,Present,1
ATT029242,STU0585,2026-01-21,Web Development,Present,1
ATT029243,STU0585,2026-03-13,Python,Present,1
ATT029244,STU0585,2026-08-24,Web Development,Present,1
ATT029245,STU0585,2026-07-12,DBMS,Present,1
ATT029246,STU0585,2026-03-06,DBMS,Present,1
ATT029247,STU0585,2026-05-16,Web Development,Present,1
ATT029248,STU0585,2026-02-27,Web Development,Present,1
ATT029249,STU0585,2026-06-24,Web Development,Present,1
ATT029250,STU0585,2026-05-14,Networks,Present,1
ATT029251,STU0586,2026-02-04,Control Systems,Present,1
ATT029252,STU0586,2026-03-22,Machines,Present,1
ATT029253,STU0586,2026-05-18,Power Systems,Present,1
ATT029254,STU0586,2026-07-26,Circuits,Present,1
ATT029255,STU0586,2026-01-28,Machines,Present,1
ATT029256,STU0586,2026-07-16,Machines,Absent,0
ATT029257,STU0586,2026-01-03,Power Systems,Absent,0
ATT029258,STU0586,2026-03-29,Control Systems,Present,1
ATT029259,STU0586,2026-01-26,Control Systems,Present,1
ATT029260,STU0586,2026-06-22,Control Systems,Present,1
ATT029261,STU0586,2026-07-14,Power Systems,Present,1
ATT029262,STU0586,2026-07-19,Power Systems,Present,1
ATT029263,STU0586,2026-06-15,Power Systems,Absent,0
ATT029264,STU0586,2026-03-30,Power Systems,Present,1
ATT029265,STU0586,2026-06-02,Circuits,Present,1
ATT029266,STU0586,2026-07-03,Circuits,Present,1
ATT029267,STU0586,2026-02-13,Circuits,Absent,0
ATT029268,STU0586,2026-08-30,Power Systems,Absent,0
ATT029269,STU0586,2026-04-19,Circuits,Present,1
ATT029270,STU0586,2026-01-11,Power Systems,Present,1
ATT029271,STU0586,2026-02-11,Power Systems,Present,1
ATT029272,STU0586,2026-08-15,Power Systems,Present,1
ATT029273,STU0586,2026-06-13,Power Systems,Absent,0
ATT029274,STU0586,2026-03-03,Circuits,Present,1
ATT029275,STU0586,2026-04-28,Power Systems,Present,1
ATT029276,STU0586,2026-02-25,Power Systems,Present,1
ATT029277,STU0586,2026-07-27,Circuits,Present,1
ATT029278,STU0586,2026-07-28,Control Systems,Present,1
