cost_id,date,department,expense_category,amount,cost_month
COST002256,2026-07-07,Transport,Electricity,17567.91,2026-07
COST002257,2026-07-08,Administration,Food,13312.55,2026-07
COST002258,2026-07-08,Administration,Transport,9809.44,2026-07
COST002259,2026-07-08,Hostel,Transport,7722.21,2026-07
COST002260,2026-07-08,Hostel,Food,15188.8,2026-07
COST002261,2026-07-08,Canteen,Internet,2796.94,2026-07
COST002262,2026-07-08,Canteen,Food,11063.01,2026-07
COST002263,2026-07-08,Academic,Water,4257.31,2026-07
COST002264,2026-07-08,Academic,Cleaning,5087.41,2026-07
COST002265,2026-07-08,Maintenance,Internet,1936.52,2026-07
COST002266,2026-07-08,Maintenance,Electricity,8348.61,2026-07
COST002267,2026-07-08,Transport,Transport,7453.67,2026-07
COST002268,2026-07-08,Transport,Cleaning,3926.89,2026-07
COST002269,2026-07-09,Administration,Transport,4988.72,2026-07
COST002270,2026-07-09,Administration,Cleaning,4294.91,2026-07
COST002271,2026-07-09,Hostel,Maintenance,7543.96,2026-07
COST002272,2026-07-09,Hostel,Electricity,16529.14,2026-07
COST002273,2026-07-09,Canteen,Cleaning,5690.63,2026-07
COST002274,2026-07-09,Canteen,Electricity,15690.34,2026-07
COST002275,2026-07-09,Academic,Water,5037.91,2026-07
COST002276,2026-07-09,Academic,Electricity,21504.75,2026-07
COST002277,2026-07-09,Maintenance,Internet,3058.93,2026-07
COST002278,2026-07-09,Maintenance,Cleaning,4039.29,2026-07
COST002279,2026-07-09,Transport,Maintenance,9062.25,2026-07
COST002280,2026-07-09,Transport,Food,10643.98,2026-07
COST002281,2026-07-10,Administration,Maintenance,3824.25,2026-07
COST002282,2026-07-10,Administration,Electricity,18573.88,2026-07
COST002283,2026-07-10,Hostel,Electricity,15908.05,2026-07
COST002284,2026-07-10,Hostel,Food,7508.77,2026-07
COST002285,2026-07-10,Canteen,Water,4929.32,2026-07
COST002286,2026-07-10,Canteen,Other,4019.78,2026-07
COST002287,2026-07-10,Academic,Internet,2209.02,2026-07
COST002288,2026-07-10,Academic,Maintenance,8186.21,2026-07
COST002289,2026-07-10,Maintenance,Maintenance,6655.7,2026-07
COST002290,2026-07-10,Maintenance,Transport,7068.77,2026-07
COST002291,2026-07-10,Transport,Maintenance,7658.34,2026-07
COST002292,2026-07-10,Transport,Food,9814.09,2026-07
COST002293,2026-07-11,Administration,Electricity,16832.42,2026-07
COST002294,2026-07-11,Administration,Water,4740.21,2026-07
COST002295,2026-07-11,Hostel,Internet,2594.17,2026-07
COST002296,2026-07-11,Hostel,Electricity,16918.47,2026-07
COST002297,2026-07-11,Canteen,Water,5806.12,2026-07
COST002298,2026-07-11,Canteen,Maintenance,8895.27,2026-07
COST002299,2026-07-11,Academic,Water,5637.65,2026-07
COST002300,2026-07-11,Academic,Other,3230.82,2026-07
COST002301,2026-07-11,Maintenance,Water,5086.04,2026-07
COST002302,2026-07-11,Maintenance,Maintenance,9233.85,2026-07
COST002303,2026-07-11,Transport,Internet,2530.38,2026-07
COST002304,2026-07-11,Transport,Other,2120.4,2026-07
COST002305,2026-07-12,Administration,Maintenance,5762.91,2026-07
COST002306,2026-07-12,Administration,Food,16570.4,2026-07
COST002307,2026-07-12,Hostel,Transport,7364.3,2026-07
COST002308,2026-07-12,Hostel,Food,11073.74,2026-07
COST002309,2026-07-12,Canteen,Cleaning,3744.48,2026-07
COST002310,2026-07-12,Canteen,Other,2621.79,2026-07
COST002311,2026-07-12,Academic,Food,13897.57,2026-07
COST002312,2026-07-12,Academic,Water,3428.34,2026-07
COST002313,2026-07-12,Maintenance,Maintenance,8038.74,2026-07
COST002314,2026-07-12,Maintenance,Electricity,16712.41,2026-07
COST002315,2026-07-12,Transport,Cleaning,5404.21,2026-07
COST002316,2026-07-12,Transport,Water,5331.75,2026-07
COST002317,2026-07-13,Administration,Electricity,16936.75,2026-07
COST002318,2026-07-13,Administration,Transport,6272.45,2026-07
COST002319,2026-07-13,Hostel,Electricity,12950.08,2026-07
COST002320,2026-07-13,Hostel,Maintenance,8535.55,2026-07
COST002321,2026-07-13,Canteen,Food,12007.63,2026-07
COST002322,2026-07-13,Canteen,Transport,6097.75,2026-07
COST002323,2026-07-13,Academic,Electricity,18512.56,2026-07
COST002324,2026-07-13,Academic,Cleaning,3006.7,2026-07
COST002325,2026-07-13,Maintenance,Internet,2851.25,2026-07
COST002326,2026-07-13,Maintenance,Electricity,15270.11,2026-07
COST002327,2026-07-13,Transport,Other,2599.23,2026-07
COST002328,2026-07-13,Transport,Water,4510.01,2026-07
COST002329,2026-07-14,Administration,Transport,6457.25,2026-07
COST002330,2026-07-14,Administration,Internet,2133.72,2026-07
COST002331,2026-07-14,Hostel,Internet,2633.42,2026-07
COST002332,2026-07-14,Hostel,Other,2805.11,2026-07
COST002333,2026-07-14,Canteen,Water,4103.33,2026-07
COST002334,2026-07-14,Canteen,Electricity,15173.55,2026-07
COST002335,2026-07-14,Academic,Food,10223.33,2026-07
COST002336,2026-07-14,Academic,Maintenance,8380.31,2026-07
COST002337,2026-07-14,Maintenance,Other,2185.82,2026-07
COST002338,2026-07-14,Maintenance,Food,14137.7,2026-07
COST002339,2026-07-14,Transport,Food,10933.09,2026-07
COST002340,2026-07-14,Transport,Internet,3085.41,2026-07
COST002341,2026-07-15,Administration,Water,4550.7,2026-07
COST002342,2026-07-15,Administration,Cleaning,3996.83,2026-07
COST002343,2026-07-15,Hostel,Other,3174.04,2026-07
COST002344,2026-07-15,Hostel,Maintenance,9305.56,2026-07
COST002345,2026-07-15,Canteen,Other,3762.15,2026-07
COST002346,2026-07-15,Canteen,Maintenance,8749.26,2026-07
COST002347,2026-07-15,Academic,Transport,4774.15,2026-07
COST002348,2026-07-15,Academic,Cleaning,3861.69,2026-07
COST002349,2026-07-15,Maintenance,Maintenance,10085.0,2026-07
COST002350,2026-07-15,Maintenance,Electricity,12511.55,2026-07
COST002351,2026-07-15,Transport,Internet,3124.23,2026-07
COST002352,2026-07-15,Transport,Transport,9924.83,2026-07
COST002353,2026-07-16,Administration,Cleaning,4290.91,2026-07
COST002354,2026-07-16,Administration,Maintenance,7162.94,2026-07
COST002355,2026-07-16,Hostel,Electricity,12678.3,2026-07
COST002356,2026-07-16,Hostel,Cleaning,2664.0,2026-07
COST002357,2026-07-16,Canteen,Maintenance,8892.69,2026-07
COST002358,2026-07-16,Canteen,Internet,1970.36,2026-07
COST002359,2026-07-16,Academic,Food,12690.96,2026-07
COST002360,2026-07-16,Academic,Electricity,15602.89,2026-07
COST002361,2026-07-16,Maintenance,Food,10737.51,2026-07
COST002362,2026-07-16,Maintenance,Maintenance,8576.23,2026-07
COST002363,2026-07-16,Transport,Internet,2343.51,2026-07
COST002364,2026-07-16,Transport,Other,2221.41,2026-07
COST002365,2026-07-17,Administration,Water,5066.44,2026-07
COST002366,2026-07-17,Administration,Transport,6507.14,2026-07
COST002367,2026-07-17,Hostel,Maintenance,6689.24,2026-07
COST002368,2026-07-17,Hostel,Other,3730.29,2026-07
COST002369,2026-07-17,Canteen,Cleaning,4615.13,2026-07
COST002370,2026-07-17,Canteen,Internet,1821.68,2026-07
COST002371,2026-07-17,Academic,Maintenance,8472.62,2026-07
COST002372,2026-07-17,Academic,Other,3821.54,2026-07
COST002373,2026-07-17,Maintenance,Food,12882.89,2026-07
COST002374,2026-07-17,Maintenance,Other,3111.82,2026-07
COST002375,2026-07-17,Transport,Other,2177.49,2026-07
COST002376,2026-07-17,Transport,Water,4921.77,2026-07
COST002377,2026-07-18,Administration,Transport,8264.92,2026-07
COST002378,2026-07-18,Administration,Cleaning,2738.16,2026-07
COST002379,2026-07-18,Hostel,Cleaning,3417.89,2026-07
COST002380,2026-07-18,Hostel,Maintenance,7604.82,2026-07
COST002381,2026-07-18,Canteen,Internet,2260.35,2026-07
COST002382,2026-07-18,Canteen,Water,6202.76,2026-07
COST002383,2026-07-18,Academic,Food,12953.74,2026-07
COST002384,2026-07-18,Academic,Transport,6631.43,2026-07
COST002385,2026-07-18,Maintenance,Water,5751.57,2026-07
COST002386,2026-07-18,Maintenance,Transport,7301.23,2026-07
COST002387,2026-07-18,Transport,Food,14518.6,2026-07
COST002388,2026-07-18,Transport,Other,2907.08,2026-07
COST002389,2026-07-19,Administration,Transport,5746.49,2026-07
COST002390,2026-07-19,Administration,Electricity,12509.45,2026-07
COST002391,2026-07-19,Hostel,Transport,8307.39,2026-07
COST002392,2026-07-19,Hostel,Other,3155.93,2026-07
COST002393,2026-07-19,Canteen,Cleaning,3833.64,2026-07
COST002394,2026-07-19,Canteen,Internet,2739.44,2026-07
COST002395,2026-07-19,Academic,Transport,7255.89,2026-07
COST002396,2026-07-19,Academic,Maintenance,6076.05,2026-07
COST002397,2026-07-19,Maintenance,Maintenance,9255.37,2026-07
COST002398,2026-07-19,Maintenance,Transport,6379.59,2026-07
COST002399,2026-07-19,Transport,Other,2784.21,2026-07
COST002400,2026-07-19,Transport,Transport,5813.35,2026-07
COST002401,2026-07-20,Administration,Electricity,19606.56,2026-07
COST002402,2026-07-20,Administration,Other,3367.65,2026-07
COST002403,2026-07-20,Hostel,Cleaning,4546.79,2026-07
COST002404,2026-07-20,Hostel,Food,12039.71,2026-07
COST002405,2026-07-20,Canteen,Food,13447.33,2026-07
COST002406,2026-07-20,Canteen,Electricity,13516.95,2026-07
COST002407,2026-07-20,Academic,Maintenance,5753.83,2026-07
COST002408,2026-07-20,Academic,Electricity,12189.11,2026-07
COST002409,2026-07-20,Maintenance,Internet,2700.21,2026-07
COST002410,2026-07-20,Maintenance,Transport,5482.98,2026-07
COST002411,2026-07-20,Transport,Other,1447.94,2026-07
COST002412,2026-07-20,Transport,Transport,8910.94,2026-07
COST002413,2026-07-21,Administration,Other,3369.23,2026-07
COST002414,2026-07-21,Administration,Maintenance,7954.61,2026-07
COST002415,2026-07-21,Hostel,Cleaning,4277.47,2026-07
COST002416,2026-07-21,Hostel,Food,11115.64,2026-07
COST002417,2026-07-21,Canteen,Other,1837.56,2026-07
COST002418,2026-07-21,Canteen,Maintenance,7480.66,2026-07
COST002419,2026-07-21,Academic,Cleaning,4514.68,2026-07
COST002420,2026-07-21,Academic,Other,2857.16,2026-07
COST002421,2026-07-21,Maintenance,Food,6565.49,2026-07
COST002422,2026-07-21,Maintenance,Water,4806.66,2026-07
COST002423,2026-07-21,Transport,Transport,5399.46,2026-07
COST002424,2026-07-21,Transport,Food,16578.67,2026-07
COST002425,2026-07-22,Administration,Electricity,14612.6,2026-07
COST002426,2026-07-22,Administration,Cleaning,3928.03,2026-07
COST002427,2026-07-22,Hostel,Food,9097.66,2026-07
COST002428,2026-07-22,Hostel,Transport,7868.96,2026-07
COST002429,2026-07-22,Canteen,Cleaning,4307.9,2026-07
COST002430,2026-07-22,Canteen,Food,12015.56,2026-07
COST002431,2026-07-22,Academic,Food,8958.61,2026-07
COST002432,2026-07-22,Academic,Transport,5371.48,2026-07
COST002433,2026-07-22,Maintenance,Maintenance,5344.39,2026-07
COST002434,2026-07-22,Maintenance,Internet,2875.32,2026-07
COST002435,2026-07-22,Transport,Internet,1417.24,2026-07
COST002436,2026-07-22,Transport,Cleaning,4075.18,2026-07
COST002437,2026-07-23,Administration,Maintenance,8049.1,2026-07
COST002438,2026-07-23,Administration,Food,10905.93,2026-07
COST002439,2026-07-23,Hostel,Water,6749.32,2026-07
COST002440,2026-07-23,Hostel,Cleaning,3058.7,2026-07
COST002441,2026-07-23,Canteen,Cleaning,4967.74,2026-07
COST002442,2026-07-23,Canteen,Other,2229.76,2026-07
COST002443,2026-07-23,Academic,Maintenance,7704.98,2026-07
COST002444,2026-07-23,Academic,Water,7021.19,2026-07
COST002445,2026-07-23,Maintenance,Maintenance,5879.62,2026-07
COST002446,2026-07-23,Maintenance,Electricity,11921.99,2026-07
COST002447,2026-07-23,Transport,Water,6175.72,2026-07
COST002448,2026-07-23,Transport,Maintenance,6251.25,2026-07
COST002449,2026-07-24,Administration,Maintenance,9718.61,2026-07
COST002450,2026-07-24,Administration,Internet,2386.2,2026-07
COST002451,2026-07-24,Hostel,Electricity,14227.55,2026-07
COST002452,2026-07-24,Hostel,Maintenance,5849.73,2026-07
COST002453,2026-07-24,Canteen,Water,3683.61,2026-07
COST002454,2026-07-24,Canteen,Internet,3053.81,2026-07
COST002455,2026-07-24,Academic,Cleaning,3070.92,2026-07
COST002456,2026-07-24,Academic,Maintenance,6821.48,2026-07
COST002457,2026-07-24,Maintenance,Internet,1946.35,2026-07
COST002458,2026-07-24,Maintenance,Water,5687.5,2026-07
COST002459,2026-07-24,Transport,Internet,1792.42,2026-07
COST002460,2026-07-24,Transport,Other,3744.97,2026-07
COST002461,2026-07-25,Administration,Other,3155.71,2026-07
COST002462,2026-07-25,Administration,Maintenance,8141.81,2026-07
COST002463,2026-07-25,Hostel,Electricity,15923.34,2026-07
COST002464,2026-07-25,Hostel,Other,3056.15,2026-07
COST002465,2026-07-25,Canteen,Food,12656.05,2026-07
COST002466,2026-07-25,Canteen,Other,2230.86,2026-07
COST002467,2026-07-25,Academic,Transport,5026.58,2026-07
COST002468,2026-07-25,Academic,Maintenance,6674.25,2026-07
COST002469,2026-07-25,Maintenance,Cleaning,3861.66,2026-07
COST002470,2026-07-25,Maintenance,Other,1564.15,2026-07
COST002471,2026-07-25,Transport,Transport,6453.16,2026-07
COST002472,2026-07-25,Transport,Other,2456.05,2026-07
COST002473,2026-07-26,Administration,Water,5380.14,2026-07
COST002474,2026-07-26,Administration,Cleaning,4497.29,2026-07
COST002475,2026-07-26,Hostel,Internet,3197.81,2026-07
COST002476,2026-07-26,Hostel,Cleaning,4589.66,2026-07
COST002477,2026-07-26,Canteen,Other,2292.98,2026-07
COST002478,2026-07-26,Canteen,Cleaning,3406.28,2026-07
COST002479,2026-07-26,Academic,Other,2301.04,2026-07
COST002480,2026-07-26,Academic,Electricity,15252.89,2026-07
COST002481,2026-07-26,Maintenance,Cleaning,4619.12,2026-07
COST002482,2026-07-26,Maintenance,Internet,1645.79,2026-07
COST002483,2026-07-26,Transport,Cleaning,3310.48,2026-07
COST002484,2026-07-26,Transport,Transport,6221.97,2026-07
COST002485,2026-07-27,Administration,Water,5252.96,2026-07
COST002486,2026-07-27,Administration,Maintenance,4975.78,2026-07
COST002487,2026-07-27,Hostel,Transport,8131.81,2026-07
COST002488,2026-07-27,Hostel,Cleaning,1765.62,2026-07
COST002489,2026-07-27,Canteen,Transport,5770.03,2026-07
COST002490,2026-07-27,Canteen,Electricity,12746.97,2026-07
COST002491,2026-07-27,Academic,Food,11132.9,2026-07
COST002492,2026-07-27,Academic,Maintenance,7249.01,2026-07
COST002493,2026-07-27,Maintenance,Cleaning,3524.4,2026-07
COST002494,2026-07-27,Maintenance,Other,1937.75,2026-07
COST002495,2026-07-27,Transport,Transport,6565.54,2026-07
COST002496,2026-07-27,Transport,Cleaning,4720.55,2026-07
COST002497,2026-07-28,Administration,Electricity,17326.03,2026-07
COST002498,2026-07-28,Administration,Cleaning,3370.4,2026-07
COST002499,2026-07-28,Hostel,Maintenance,6995.18,2026-07
COST002500,2026-07-28,Hostel,Electricity,13734.76,2026-07
COST002501,2026-07-28,Canteen,Maintenance,7574.79,2026-07
COST002502,2026-07-28,Canteen,Other,3488.94,2026-07
COST002503,2026-07-28,Academic,Maintenance,7840.03,2026-07
COST002504,2026-07-28,Academic,Cleaning,4073.78,2026-07
COST002505,2026-07-28,Maintenance,Maintenance,9920.01,2026-07
COST002506,2026-07-28,Maintenance,Food,10015.35,2026-07
COST002507,2026-07-28,Transport,Transport,4923.84,2026-07
COST002508,2026-07-28,Transport,Cleaning,3642.93,2026-07
COST002509,2026-07-29,Administration,Transport,6658.32,2026-07
COST002510,2026-07-29,Administration,Food,16141.98,2026-07
COST002511,2026-07-29,Hostel,Cleaning,2854.92,2026-07
COST002512,2026-07-29,Hostel,Transport,6766.8,2026-07
COST002513,2026-07-29,Canteen,Food,11528.19,2026-07
COST002514,2026-07-29,Canteen,Electricity,14037.81,2026-07
COST002515,2026-07-29,Academic,Maintenance,10940.9,2026-07
COST002516,2026-07-29,Academic,Cleaning,3780.34,2026-07
COST002517,2026-07-29,Maintenance,Maintenance,9269.34,2026-07
COST002518,2026-07-29,Maintenance,Internet,2404.04,2026-07
COST002519,2026-07-29,Transport,Transport,6905.69,2026-07
COST002520,2026-07-29,Transport,Electricity,11683.12,2026-07
COST002521,2026-07-30,Administration,Transport,6639.12,2026-07
COST002522,2026-07-30,Administration,Maintenance,5830.73,2026-07
COST002523,2026-07-30,Hostel,Internet,3171.89,2026-07
COST002524,2026-07-30,Hostel,Transport,9214.38,2026-07
COST002525,2026-07-30,Canteen,Other,3394.75,2026-07
COST002526,2026-07-30,Canteen,Food,11639.39,2026-07
COST002527,2026-07-30,Academic,Food,10336.46,2026-07
COST002528,2026-07-30,Academic,Maintenance,9204.29,2026-07
COST002529,2026-07-30,Maintenance,Cleaning,3178.24,2026-07
COST002530,2026-07-30,Maintenance,Water,4275.36,2026-07
COST002531,2026-07-30,Transport,Internet,2874.06,2026-07
COST002532,2026-07-30,Transport,Electricity,15769.46,2026-07
COST002533,2026-07-31,Administration,Electricity,13058.3,2026-07
COST002534,2026-07-31,Administration,Internet,2657.52,2026-07
COST002535,2026-07-31,Hostel,Electricity,14614.71,2026-07
COST002536,2026-07-31,Hostel,Other,3719.96,2026-07
COST002537,2026-07-31,Canteen,Water,3580.96,2026-07
COST002538,2026-07-31,Canteen,Internet,3083.92,2026-07
COST002539,2026-07-31,Academic,Internet,2192.42,2026-07
COST002540,2026-07-31,Academic,Maintenance,7786.15,2026-07
COST002541,2026-07-31,Maintenance,Transport,5495.46,2026-07
COST002542,2026-07-31,Maintenance,Other,3615.02,2026-07
COST002543,2026-07-31,Transport,Water,3730.73,2026-07
COST002544,2026-07-31,Transport,Transport,7200.1,2026-07
COST002545,2026-08-01,Administration,Transport,6406.26,2026-08
COST002546,2026-08-01,Administration,Maintenance,10453.05,2026-08
COST002547,2026-08-01,Hostel,Electricity,18546.49,2026-08
COST002548,2026-08-01,Hostel,Cleaning,4207.78,2026-08
COST002549,2026-08-01,Canteen,Water,4210.35,2026-08
COST002550,2026-08-01,Canteen,Food,8925.49,2026-08
COST002551,2026-08-01,Academic,Electricity,17916.38,2026-08
COST002552,2026-08-01,Academic,Food,8798.95,2026-08
COST002553,2026-08-01,Maintenance,Transport,7777.45,2026-08
COST002554,2026-08-01,Maintenance,Other,1547.35,2026-08
COST002555,2026-08-01,Transport,Other,3784.5,2026-08
COST002556,2026-08-01,Transport,Cleaning,4598.47,2026-08
COST002557,2026-08-02,Administration,Electricity,14212.85,2026-08
COST002558,2026-08-02,Administration,Other,2761.59,2026-08
COST002559,2026-08-02,Hostel,Food,9422.53,2026-08
COST002560,2026-08-02,Hostel,Electricity,10121.55,2026-08
COST002561,2026-08-02,Canteen,Internet,2854.04,2026-08
COST002562,2026-08-02,Canteen,Transport,6584.58,2026-08
COST002563,2026-08-02,Academic,Cleaning,3960.1,2026-08
COST002564,2026-08-02,Academic,Maintenance,9469.26,2026-08
COST002565,2026-08-02,Maintenance,Other,2339.73,2026-08
COST002566,2026-08-02,Maintenance,Internet,3045.26,2026-08
COST002567,2026-08-02,Transport,Other,2566.42,2026-08
COST002568,2026-08-02,Transport,Electricity,14658.53,2026-08
COST002569,2026-08-03,Administration,Food,9805.95,2026-08
COST002570,2026-08-03,Administration,Electricity,15482.3,2026-08
COST002571,2026-08-03,Hostel,Maintenance,8647.57,2026-08
COST002572,2026-08-03,Hostel,Internet,2281.72,2026-08
COST002573,2026-08-03,Canteen,Transport,8158.1,2026-08
COST002574,2026-08-03,Canteen,Other,3122.83,2026-08
COST002575,2026-08-03,Academic,Other,3681.58,2026-08
COST002576,2026-08-03,Academic,Electricity,10951.88,2026-08
COST002577,2026-08-03,Maintenance,Food,8899.53,2026-08
COST002578,2026-08-03,Maintenance,Other,2544.91,2026-08
COST002579,2026-08-03,Transport,Internet,2452.0,2026-08
COST002580,2026-08-03,Transport,Water,5464.1,2026-08
COST002581,2026-08-04,Administration,Internet,1515.16,2026-08
COST002582,2026-08-04,Administration,Other,3476.9,2026-08
COST002583,2026-08-04,Hostel,Water,3955.57,2026-08
COST002584,2026-08-04,Hostel,Food,10786.05,2026-08
COST002585,2026-08-04,Canteen,Transport,6231.83,2026-08
COST002586,2026-08-04,Canteen,Electricity,15041.96,2026-08
COST002587,2026-08-04,Academic,Maintenance,7180.39,2026-08
COST002588,2026-08-04,Academic,Electricity,16343.93,2026-08
COST002589,2026-08-04,Maintenance,Food,12298.29,2026-08
COST002590,2026-08-04,Maintenance,Transport,5320.73,2026-08
COST002591,2026-08-04,Transport,Transport,7899.43,2026-08
COST002592,2026-08-04,Transport,Cleaning,3338.16,2026-08
COST002593,2026-08-05,Administration,Water,4437.67,2026-08
COST002594,2026-08-05,Administration,Internet,2246.14,2026-08
COST002595,2026-08-05,Hostel,Electricity,12395.29,2026-08
COST002596,2026-08-05,Hostel,Cleaning,4258.27,2026-08
COST002597,2026-08-05,Canteen,Cleaning,4316.19,2026-08
COST002598,2026-08-05,Canteen,Internet,2125.26,2026-08
COST002599,2026-08-05,Academic,Maintenance,6355.64,2026-08
COST002600,2026-08-05,Academic,Cleaning,5830.48,2026-08
COST002601,2026-08-05,Maintenance,Maintenance,7640.12,2026-08
COST002602,2026-08-05,Maintenance,Other,2833.45,2026-08
COST002603,2026-08-05,Transport,Transport,8043.2,2026-08
COST002604,2026-08-05,Transport,Maintenance,9350.5,2026-08
COST002605,2026-08-06,Administration,Electricity,15422.3,2026-08
COST002606,2026-08-06,Administration,Other,3166.33,2026-08
COST002607,2026-08-06,Hostel,Internet,2856.02,2026-08
COST002608,2026-08-06,Hostel,Food,15183.61,2026-08
COST002609,2026-08-06,Canteen,Internet,2246.78,2026-08
COST002610,2026-08-06,Canteen,Other,2218.21,2026-08
COST002611,2026-08-06,Academic,Internet,2072.89,2026-08
COST002612,2026-08-06,Academic,Cleaning,5326.09,2026-08
COST002613,2026-08-06,Maintenance,Transport,7415.5,2026-08
COST002614,2026-08-06,Maintenance,Cleaning,4458.44,2026-08
COST002615,2026-08-06,Transport,Other,3539.86,2026-08
COST002616,2026-08-06,Transport,Internet,2769.44,2026-08
COST002617,2026-08-07,Administration,Food,11525.48,2026-08
COST002618,2026-08-07,Administration,Cleaning,5040.24,2026-08
COST002619,2026-08-07,Hostel,Electricity,14963.06,2026-08
COST002620,2026-08-07,Hostel,Water,3251.97,2026-08
COST002621,2026-08-07,Canteen,Water,5919.33,2026-08
COST002622,2026-08-07,Canteen,Electricity,15259.31,2026-08
COST002623,2026-08-07,Academic,Water,5858.95,2026-08
COST002624,2026-08-07,Academic,Maintenance,5236.78,2026-08
COST002625,2026-08-07,Maintenance,Electricity,12400.09,2026-08
COST002626,2026-08-07,Maintenance,Other,2056.21,2026-08
COST002627,2026-08-07,Transport,Transport,6641.66,2026-08
COST002628,2026-08-07,Transport,Internet,1973.16,2026-08
COST002629,2026-08-08,Administration,Other,2638.53,2026-08
COST002630,2026-08-08,Administration,Cleaning,3576.84,2026-08
COST002631,2026-08-08,Hostel,Cleaning,3537.59,2026-08
COST002632,2026-08-08,Hostel,Water,6879.35,2026-08
COST002633,2026-08-08,Canteen,Water,5764.96,2026-08
COST002634,2026-08-08,Canteen,Cleaning,5256.3,2026-08
COST002635,2026-08-08,Academic,Maintenance,7934.11,2026-08
COST002636,2026-08-08,Academic,Food,12735.06,2026-08
COST002637,2026-08-08,Maintenance,Maintenance,6777.95,2026-08
COST002638,2026-08-08,Maintenance,Cleaning,4799.42,2026-08
COST002639,2026-08-08,Transport,Cleaning,4479.94,2026-08
COST002640,2026-08-08,Transport,Other,3128.46,2026-08
COST002641,2026-08-09,Administration,Transport,4782.07,2026-08
COST002642,2026-08-09,Administration,Electricity,15841.84,2026-08
COST002643,2026-08-09,Hostel,Other,2706.7,2026-08
COST002644,2026-08-09,Hostel,Electricity,13795.09,2026-08
COST002645,2026-08-09,Canteen,Electricity,15563.41,2026-08
COST002646,2026-08-09,Canteen,Cleaning,3791.53,2026-08
COST002647,2026-08-09,Academic,Food,13347.43,2026-08
COST002648,2026-08-09,Academic,Other,3676.5,2026-08
COST002649,2026-08-09,Maintenance,Cleaning,3580.67,2026-08
COST002650,2026-08-09,Maintenance,Other,2891.82,2026-08
COST002651,2026-08-09,Transport,Food,13739.1,2026-08
COST002652,2026-08-09,Transport,Water,4279.26,2026-08
COST002653,2026-08-10,Administration,Cleaning,3394.22,2026-08
COST002654,2026-08-10,Administration,Maintenance,9096.11,2026-08
COST002655,2026-08-10,Hostel,Water,5049.68,2026-08
COST002656,2026-08-10,Hostel,Transport,5111.02,2026-08
COST002657,2026-08-10,Canteen,Transport,6632.71,2026-08
COST002658,2026-08-10,Canteen,Maintenance,6421.02,2026-08
COST002659,2026-08-10,Academic,Internet,2632.93,2026-08
COST002660,2026-08-10,Academic,Maintenance,9528.9,2026-08
COST002661,2026-08-10,Maintenance,Transport,6792.74,2026-08
COST002662,2026-08-10,Maintenance,Maintenance,10716.87,2026-08
COST002663,2026-08-10,Transport,Water,4238.02,2026-08
COST002664,2026-08-10,Transport,Transport,8413.79,2026-08
COST002665,2026-08-11,Administration,Water,4836.64,2026-08
COST002666,2026-08-11,Administration,Other,3748.08,2026-08
COST002667,2026-08-11,Hostel,Water,4866.14,2026-08
COST002668,2026-08-11,Hostel,Maintenance,9231.19,2026-08
COST002669,2026-08-11,Canteen,Electricity,14143.2,2026-08
COST002670,2026-08-11,Canteen,Food,13448.77,2026-08
COST002671,2026-08-11,Academic,Maintenance,5034.11,2026-08
COST002672,2026-08-11,Academic,Other,2759.8,2026-08
COST002673,2026-08-11,Maintenance,Other,2947.24,2026-08
COST002674,2026-08-11,Maintenance,Internet,2592.09,2026-08
COST002675,2026-08-11,Transport,Water,4598.66,2026-08
COST002676,2026-08-11,Transport,Food,9339.08,2026-08
COST002677,2026-08-12,Administration,Electricity,11254.44,2026-08
COST002678,2026-08-12,Administration,Internet,2792.64,2026-08
COST002679,2026-08-12,Hostel,Water,4580.67,2026-08
COST002680,2026-08-12,Hostel,Transport,4873.02,2026-08
COST002681,2026-08-12,Canteen,Cleaning,4769.94,2026-08
COST002682,2026-08-12,Canteen,Food,9892.49,2026-08
COST002683,2026-08-12,Academic,Food,9431.4,2026-08
COST002684,2026-08-12,Academic,Maintenance,6148.31,2026-08
COST002685,2026-08-12,Maintenance,Food,11765.86,2026-08
COST002686,2026-08-12,Maintenance,Maintenance,7731.13,2026-08
COST002687,2026-08-12,Transport,Transport,7986.64,2026-08
COST002688,2026-08-12,Transport,Electricity,12303.16,2026-08
COST002689,2026-08-13,Administration,Maintenance,7469.12,2026-08
COST002690,2026-08-13,Administration,Water,4222.46,2026-08
COST002691,2026-08-13,Hostel,Transport,7062.54,2026-08
COST002692,2026-08-13,Hostel,Other,3736.58,2026-08
COST002693,2026-08-13,Canteen,Electricity,17651.71,2026-08
COST002694,2026-08-13,Canteen,Cleaning,3631.38,2026-08
COST002695,2026-08-13,Academic,Transport,6893.6,2026-08
COST002696,2026-08-13,Academic,Cleaning,2880.39,2026-08
COST002697,2026-08-13,Maintenance,Internet,2867.35,2026-08
COST002698,2026-08-13,Maintenance,Electricity,15926.46,2026-08
COST002699,2026-08-13,Transport,Maintenance,6358.09,2026-08
COST002700,2026-08-13,Transport,Food,12776.42,2026-08
COST002701,2026-08-14,Administration,Other,2488.74,2026-08
COST002702,2026-08-14,Administration,Maintenance,10837.83,2026-08
COST002703,2026-08-14,Hostel,Water,4588.61,2026-08
COST002704,2026-08-14,Hostel,Food,12053.08,2026-08
COST002705,2026-08-14,Canteen,Other,3384.69,2026-08
