cost_id,date,department,expense_category,amount
COST002690,2026-08-13,Administration,Water,4222.46
COST002691,2026-08-13,Hostel,Transport,7062.54
COST002692,2026-08-13,Hostel,Other,3736.58
COST002693,2026-08-13,Canteen,Electricity,17651.71
COST002694,2026-08-13,Canteen,Cleaning,3631.38
COST002695,2026-08-13,Academic,Transport,6893.6
COST002696,2026-08-13,Academic,Cleaning,2880.39
COST002697,2026-08-13,Maintenance,Internet,2867.35
COST002698,2026-08-13,Maintenance,Electricity,15926.46
COST002699,2026-08-13,Transport,Maintenance,6358.09
COST002700,2026-08-13,Transport,Food,12776.42
COST002701,2026-08-14,Administration,Other,2488.74
COST002702,2026-08-14,Administration,Maintenance,10837.83
COST002703,2026-08-14,Hostel,Water,4588.61
COST002704,2026-08-14,Hostel,Food,12053.08
COST002705,2026-08-14,Canteen,Other,3384.69
COST002706,2026-08-14,Canteen,Electricity,10773.21
COST002707,2026-08-14,Academic,Food,16190.08
COST002708,2026-08-14,Academic,Other,1785.84
COST002709,2026-08-14,Maintenance,Maintenance,8312.05
COST002710,2026-08-14,Maintenance,Food,10985.93
COST002711,2026-08-14,Transport,Maintenance,7729.83
COST002712,2026-08-14,Transport,Electricity,11951.94
COST002713,2026-08-15,Administration,Electricity,10868.86
COST002714,2026-08-15,Administration,Water,3520.95
COST002715,2026-08-15,Hostel,Other,3462.53
COST002716,2026-08-15,Hostel,Maintenance,11806.8
COST002717,2026-08-15,Canteen,Transport,6919.36
COST002718,2026-08-15,Canteen,Cleaning,5040.07
COST002719,2026-08-15,Academic,Internet,1771.53
COST002720,2026-08-15,Academic,Electricity,12233.67
COST002721,2026-08-15,Maintenance,Cleaning,5035.81
COST002722,2026-08-15,Maintenance,Transport,7033.43
COST002723,2026-08-15,Transport,Electricity,15113.81
COST002724,2026-08-15,Transport,Cleaning,3324.82
COST002725,2026-08-16,Administration,Food,11439.53
COST002726,2026-08-16,Administration,Other,2016.06
COST002727,2026-08-16,Hostel,Electricity,15787.76
COST002728,2026-08-16,Hostel,Maintenance,9468.55
COST002729,2026-08-16,Canteen,Water,4300.97
COST002730,2026-08-16,Canteen,Internet,2471.0
COST002731,2026-08-16,Academic,Internet,2189.16
COST002732,2026-08-16,Academic,Cleaning,4087.08
COST002733,2026-08-16,Maintenance,Water,4761.09
COST002734,2026-08-16,Maintenance,Transport,5807.33
COST002735,2026-08-16,Transport,Cleaning,3970.65
COST002736,2026-08-16,Transport,Internet,3262.02
COST002737,2026-08-17,Administration,Internet,1404.92
COST002738,2026-08-17,Administration,Food,11038.37
COST002739,2026-08-17,Hostel,Water,5611.03
COST002740,2026-08-17,Hostel,Other,2180.87
COST002741,2026-08-17,Canteen,Internet,3047.52
COST002742,2026-08-17,Canteen,Other,3557.17
COST002743,2026-08-17,Academic,Cleaning,3241.28
COST002744,2026-08-17,Academic,Other,2282.33
COST002745,2026-08-17,Maintenance,Other,3339.09
COST002746,2026-08-17,Maintenance,Internet,3090.37
COST002747,2026-08-17,Transport,Food,13024.04
COST002748,2026-08-17,Transport,Maintenance,10136.24
COST002749,2026-08-18,Administration,Cleaning,2957.43
COST002750,2026-08-18,Administration,Other,2647.11
COST002751,2026-08-18,Hostel,Electricity,11398.95
COST002752,2026-08-18,Hostel,Water,4225.03
COST002753,2026-08-18,Canteen,Internet,2274.59
COST002754,2026-08-18,Canteen,Maintenance,7823.28
COST002755,2026-08-18,Academic,Water,4294.14
COST002756,2026-08-18,Academic,Food,12712.98
COST002757,2026-08-18,Maintenance,Transport,6929.89
COST002758,2026-08-18,Maintenance,Electricity,13141.89
COST002759,2026-08-18,Transport,Food,14880.32
COST002760,2026-08-18,Transport,Transport,5149.28
COST002761,2026-08-19,Administration,Food,11574.03
COST002762,2026-08-19,Administration,Cleaning,2545.23
COST002763,2026-08-19,Hostel,Internet,2871.01
COST002764,2026-08-19,Hostel,Cleaning,3354.78
COST002765,2026-08-19,Canteen,Internet,2149.39
COST002766,2026-08-19,Canteen,Cleaning,5340.07
COST002767,2026-08-19,Academic,Internet,3123.18
COST002768,2026-08-19,Academic,Electricity,12714.62
COST002769,2026-08-19,Maintenance,Electricity,12440.43
COST002770,2026-08-19,Maintenance,Cleaning,3372.64
COST002771,2026-08-19,Transport,Water,4309.38
COST002772,2026-08-19,Transport,Transport,7115.89
COST002773,2026-08-20,Administration,Food,11832.44
COST002774,2026-08-20,Administration,Internet,1530.88
COST002775,2026-08-20,Hostel,Electricity,13377.69
COST002776,2026-08-20,Hostel,Water,5270.85
COST002777,2026-08-20,Canteen,Internet,1835.33
COST002778,2026-08-20,Canteen,Cleaning,3809.63
COST002779,2026-08-20,Academic,Cleaning,4073.99
COST002780,2026-08-20,Academic,Water,6471.46
COST002781,2026-08-20,Maintenance,Transport,8066.54
COST002782,2026-08-20,Maintenance,Electricity,11032.27
COST002783,2026-08-20,Transport,Electricity,14789.86
COST002784,2026-08-20,Transport,Maintenance,7924.48
COST002785,2026-08-21,Administration,Transport,6217.79
COST002786,2026-08-21,Administration,Cleaning,4368.36
COST002787,2026-08-21,Hostel,Cleaning,4767.66
COST002788,2026-08-21,Hostel,Other,3199.18
COST002789,2026-08-21,Canteen,Electricity,16319.66
COST002790,2026-08-21,Canteen,Transport,6193.19
COST002791,2026-08-21,Academic,Other,3057.54
COST002792,2026-08-21,Academic,Maintenance,8525.89
COST002793,2026-08-21,Maintenance,Other,1862.48
COST002794,2026-08-21,Maintenance,Maintenance,6753.79
COST002795,2026-08-21,Transport,Transport,7303.15
COST002796,2026-08-21,Transport,Other,2675.29
COST002797,2026-08-22,Administration,Other,2605.67
COST002798,2026-08-22,Administration,Food,13329.95
COST002799,2026-08-22,Hostel,Food,12446.95
COST002800,2026-08-22,Hostel,Internet,2288.63
COST002801,2026-08-22,Canteen,Internet,2574.28
COST002802,2026-08-22,Canteen,Electricity,18953.07
COST002803,2026-08-22,Academic,Other,2710.18
COST002804,2026-08-22,Academic,Cleaning,3978.8
COST002805,2026-08-22,Maintenance,Internet,2777.91
COST002806,2026-08-22,Maintenance,Maintenance,8175.39
COST002807,2026-08-22,Transport,Electricity,15921.39
COST002808,2026-08-22,Transport,Other,3392.99
COST002809,2026-08-23,Administration,Electricity,15767.55
COST002810,2026-08-23,Administration,Food,12022.42
COST002811,2026-08-23,Hostel,Other,3954.96
COST002812,2026-08-23,Hostel,Water,3862.44
COST002813,2026-08-23,Canteen,Water,5447.97
COST002814,2026-08-23,Canteen,Internet,2505.8
COST002815,2026-08-23,Academic,Transport,9544.13
COST002816,2026-08-23,Academic,Other,1803.81
COST002817,2026-08-23,Maintenance,Water,3326.07
COST002818,2026-08-23,Maintenance,Electricity,13301.35
COST002819,2026-08-23,Transport,Transport,6028.09
COST002820,2026-08-23,Transport,Water,6344.74
COST002821,2026-08-24,Administration,Maintenance,6962.91
COST002822,2026-08-24,Administration,Water,6317.54
COST002823,2026-08-24,Hostel,Cleaning,4317.69
COST002824,2026-08-24,Hostel,Internet,2320.22
COST002825,2026-08-24,Canteen,Transport,6162.11
COST002826,2026-08-24,Canteen,Maintenance,7300.97
COST002827,2026-08-24,Academic,Food,14745.22
COST002828,2026-08-24,Academic,Cleaning,3135.0
COST002829,2026-08-24,Maintenance,Maintenance,9893.69
COST002830,2026-08-24,Maintenance,Internet,2184.5
COST002831,2026-08-24,Transport,Maintenance,5586.07
COST002832,2026-08-24,Transport,Other,2810.95
COST002833,2026-08-25,Administration,Food,13488.51
COST002834,2026-08-25,Administration,Other,3388.67
COST002835,2026-08-25,Hostel,Transport,6963.52
COST002836,2026-08-25,Hostel,Other,2710.52
COST002837,2026-08-25,Canteen,Other,1862.24
COST002838,2026-08-25,Canteen,Electricity,12821.77
COST002839,2026-08-25,Academic,Electricity,17518.23
COST002840,2026-08-25,Academic,Food,13512.16
COST002841,2026-08-25,Maintenance,Cleaning,4488.76
COST002842,2026-08-25,Maintenance,Other,3369.23
COST002843,2026-08-25,Transport,Food,12998.93
COST002844,2026-08-25,Transport,Other,3224.96
COST002845,2026-08-26,Administration,Other,3167.81
COST002846,2026-08-26,Administration,Transport,8339.97
COST002847,2026-08-26,Hostel,Internet,2661.36
COST002848,2026-08-26,Hostel,Maintenance,6095.15
COST002849,2026-08-26,Canteen,Internet,2449.49
COST002850,2026-08-26,Canteen,Cleaning,3777.23
COST002851,2026-08-26,Academic,Other,2348.73
COST002852,2026-08-26,Academic,Electricity,16681.84
COST002853,2026-08-26,Maintenance,Water,3284.79
COST002854,2026-08-26,Maintenance,Internet,2905.19
COST002855,2026-08-26,Transport,Transport,6180.69
COST002856,2026-08-26,Transport,Internet,2340.49
COST002857,2026-08-27,Administration,Transport,8040.16
COST002858,2026-08-27,Administration,Electricity,18512.1
COST002859,2026-08-27,Hostel,Electricity,16017.78
COST002860,2026-08-27,Hostel,Cleaning,3274.02
COST002861,2026-08-27,Canteen,Transport,8367.17
COST002862,2026-08-27,Canteen,Other,1739.95
COST002863,2026-08-27,Academic,Maintenance,7772.23
COST002864,2026-08-27,Academic,Transport,7983.16
COST002865,2026-08-27,Maintenance,Cleaning,4388.06
COST002866,2026-08-27,Maintenance,Electricity,13793.19
COST002867,2026-08-27,Transport,Water,5311.8
COST002868,2026-08-27,Transport,Internet,2934.6
COST002869,2026-08-28,Administration,Cleaning,5085.21
COST002870,2026-08-28,Administration,Food,12606.61
COST002871,2026-08-28,Hostel,Water,7322.78
COST002872,2026-08-28,Hostel,Electricity,12689.8
COST002873,2026-08-28,Canteen,Other,3111.03
COST002874,2026-08-28,Canteen,Food,11388.66
COST002875,2026-08-28,Academic,Internet,2530.54
COST002876,2026-08-28,Academic,Cleaning,3306.69
COST002877,2026-08-28,Maintenance,Food,9688.75
COST002878,2026-08-28,Maintenance,Electricity,17563.77
COST002879,2026-08-28,Transport,Cleaning,3004.3
COST002880,2026-08-28,Transport,Other,3102.95
COST002881,2026-08-29,Administration,Transport,8255.05
COST002882,2026-08-29,Administration,Electricity,11576.06
COST002883,2026-08-29,Hostel,Internet,3398.67
COST002884,2026-08-29,Hostel,Transport,6459.75
COST002885,2026-08-29,Canteen,Water,4390.12
COST002886,2026-08-29,Canteen,Other,2709.77
COST002887,2026-08-29,Academic,Other,3142.29
COST002888,2026-08-29,Academic,Maintenance,8864.4
COST002889,2026-08-29,Maintenance,Internet,2771.77
COST002890,2026-08-29,Maintenance,Cleaning,4232.18
COST002891,2026-08-29,Transport,Food,11694.29
COST002892,2026-08-29,Transport,Water,5325.38
COST002893,2026-08-30,Administration,Electricity,17839.71
COST002894,2026-08-30,Administration,Cleaning,3796.92
COST002895,2026-08-30,Hostel,Transport,8655.95
COST002896,2026-08-30,Hostel,Other,2713.42
COST002897,2026-08-30,Canteen,Cleaning,3589.89
COST002898,2026-08-30,Canteen,Other,1986.67
COST002899,2026-08-30,Academic,Other,3411.38
COST002900,2026-08-30,Academic,Water,6852.11
COST002901,2026-08-30,Maintenance,Cleaning,3287.72
COST002902,2026-08-30,Maintenance,Internet,2409.12
COST002903,2026-08-30,Transport,Electricity,10083.59
COST002904,2026-08-30,Transport,Maintenance,5390.46
COST002905,2026-08-31,Administration,Electricity,17746.59
COST002906,2026-08-31,Administration,Food,14334.45
COST002907,2026-08-31,Hostel,Cleaning,3924.3
COST002908,2026-08-31,Hostel,Electricity,18367.32
COST002909,2026-08-31,Canteen,Internet,3204.99
COST002910,2026-08-31,Canteen,Transport,8814.77
COST002911,2026-08-31,Academic,Other,2905.05
COST002912,2026-08-31,Academic,Food,10331.03
COST002913,2026-08-31,Maintenance,Water,4703.16
COST002914,2026-08-31,Maintenance,Internet,2769.32
COST002915,2026-08-31,Transport,Water,5764.39
COST002916,2026-08-31,Transport,Electricity,15006.08
