food_id,date,meal_type,food_item,quantity_prepared,quantity_sold,quantity_wasted,cost_per_unit,total_cost
FOOD001198,2026-03-16,Dinner,Fried Rice,117,96,18,38.73,4530.94
FOOD001199,2026-03-16,Dinner,Chicken Curry,223,179,41,63.33,14121.83
FOOD001200,2026-03-16,Dinner,Chapati,130,118,7,61.38,7979.78
FOOD001201,2026-03-17,Breakfast,Chicken Curry,77,60,15,29.73,2289.38
FOOD001202,2026-03-17,Breakfast,Curd Rice,226,202,19,22.77,5145.82
FOOD001203,2026-03-17,Breakfast,Chapati,170,142,25,41.85,7115.22
FOOD001204,2026-03-17,Breakfast,Rice,110,95,15,16.89,1857.84
FOOD001205,2026-03-17,Lunch,Chapati,191,167,19,20.7,3954.08
FOOD001206,2026-03-17,Lunch,Idli,62,55,4,55.09,3415.27
FOOD001207,2026-03-17,Lunch,Dosa,116,90,20,57.51,6671.7
FOOD001208,2026-03-17,Lunch,Vegetable Curry,224,194,26,30.27,6779.43
FOOD001209,2026-03-17,Snacks,Vegetable Curry,140,110,27,78.29,10960.72
FOOD001210,2026-03-17,Snacks,Chicken Curry,87,69,15,66.6,5794.19
FOOD001211,2026-03-17,Snacks,Fried Rice,225,201,21,18.52,4167.35
FOOD001212,2026-03-17,Snacks,Biryani,90,77,10,57.62,5185.73
FOOD001213,2026-03-17,Dinner,Biryani,198,182,16,43.93,8698.59
FOOD001214,2026-03-17,Dinner,Chicken Curry,204,159,39,39.43,8043.33
FOOD001215,2026-03-17,Dinner,Dosa,206,166,38,17.67,3640.36
FOOD001216,2026-03-17,Dinner,Sambar,114,87,21,76.07,8671.53
FOOD001217,2026-03-18,Breakfast,Dal,55,52,3,23.25,1278.68
FOOD001218,2026-03-18,Breakfast,Dosa,214,171,39,48.05,10283.16
FOOD001219,2026-03-18,Breakfast,Noodles,222,195,22,36.44,8088.59
FOOD001220,2026-03-18,Breakfast,Idli,212,178,28,53.8,11405.3
FOOD001221,2026-03-18,Lunch,Sambar,240,191,44,24.13,5791.03
FOOD001222,2026-03-18,Lunch,Noodles,188,155,27,75.75,14241.93
FOOD001223,2026-03-18,Lunch,Rice,193,168,21,78.19,15089.94
FOOD001224,2026-03-18,Lunch,Dosa,51,48,3,75.34,3842.54
FOOD001225,2026-03-18,Snacks,Fried Rice,175,145,29,78.98,13821.35
FOOD001226,2026-03-18,Snacks,Chapati,72,56,11,62.68,4512.7
FOOD001227,2026-03-18,Snacks,Sambar,170,161,6,54.86,9326.5
FOOD001228,2026-03-18,Snacks,Rice,220,178,37,76.85,16907.97
FOOD001229,2026-03-18,Dinner,Noodles,102,90,9,38.46,3922.47
FOOD001230,2026-03-18,Dinner,Sambar,87,72,15,52.02,4525.4
FOOD001231,2026-03-18,Dinner,Rice,244,225,12,22.02,5373.27
FOOD001232,2026-03-18,Dinner,Chapati,71,55,9,79.43,5639.48
FOOD001233,2026-03-19,Breakfast,Fried Rice,123,99,22,25.6,3148.73
FOOD001234,2026-03-19,Breakfast,Chapati,246,203,39,67.89,16701.07
FOOD001235,2026-03-19,Breakfast,Dal,176,148,25,33.5,5895.39
FOOD001236,2026-03-19,Breakfast,Biryani,247,200,46,63.85,15770.14
FOOD001237,2026-03-19,Lunch,Idli,209,168,39,67.01,14004.85
FOOD001238,2026-03-19,Lunch,Chicken Curry,160,131,23,60.12,9618.72
FOOD001239,2026-03-19,Lunch,Chapati,84,65,12,54.13,4547.05
FOOD001240,2026-03-19,Lunch,Fried Rice,245,196,46,15.55,3810.68
FOOD001241,2026-03-19,Snacks,Chicken Curry,210,171,33,50.0,10499.35
FOOD001242,2026-03-19,Snacks,Fried Rice,171,142,22,45.42,7767.16
FOOD001243,2026-03-19,Snacks,Noodles,124,96,24,62.93,7803.68
FOOD001244,2026-03-19,Snacks,Dal,210,175,31,34.31,7204.23
FOOD001245,2026-03-19,Dinner,Dal,245,228,12,35.57,8713.93
FOOD001246,2026-03-19,Dinner,Biryani,156,130,22,79.7,12432.58
FOOD001247,2026-03-19,Dinner,Fried Rice,209,172,37,67.9,14190.59
FOOD001248,2026-03-19,Dinner,Sambar,63,51,9,18.11,1141.17
FOOD001249,2026-03-20,Breakfast,Rice,221,195,23,46.29,10229.92
FOOD001250,2026-03-20,Breakfast,Biryani,145,132,6,20.4,2957.93
FOOD001251,2026-03-20,Breakfast,Vegetable Curry,247,211,31,62.98,15556.72
FOOD001252,2026-03-20,Breakfast,Chicken Curry,216,198,12,56.66,12238.92
FOOD001253,2026-03-20,Lunch,Fried Rice,58,46,9,56.25,3262.65
FOOD001254,2026-03-20,Lunch,Noodles,209,172,34,37.46,7829.44
FOOD001255,2026-03-20,Lunch,Vegetable Curry,110,101,9,24.17,2659.09
FOOD001256,2026-03-20,Lunch,Curd Rice,221,194,24,76.71,16952.08
FOOD001257,2026-03-20,Snacks,Biryani,192,156,31,57.55,11050.36
FOOD001258,2026-03-20,Snacks,Vegetable Curry,121,99,16,35.06,4241.82
FOOD001259,2026-03-20,Snacks,Chicken Curry,229,208,20,78.08,17880.33
FOOD001260,2026-03-20,Snacks,Chapati,53,37,9,60.98,3231.84
FOOD001261,2026-03-20,Dinner,Dal,157,123,28,50.88,7987.84
FOOD001262,2026-03-20,Dinner,Sambar,119,107,10,79.01,9402.37
FOOD001263,2026-03-20,Dinner,Chicken Curry,146,119,25,57.4,8379.78
FOOD001264,2026-03-20,Dinner,Curd Rice,129,106,20,68.89,8886.26
FOOD001265,2026-03-21,Breakfast,Fried Rice,98,74,17,44.07,4318.95
FOOD001266,2026-03-21,Breakfast,Idli,216,195,20,64.77,13990.37
FOOD001267,2026-03-21,Breakfast,Rice,167,154,13,30.71,5129.27
FOOD001268,2026-03-21,Breakfast,Biryani,125,112,13,76.12,9514.46
FOOD001269,2026-03-21,Lunch,Sambar,232,216,10,29.39,6819.42
FOOD001270,2026-03-21,Lunch,Rice,117,96,20,56.33,6590.18
FOOD001271,2026-03-21,Lunch,Chapati,63,50,6,62.28,3923.79
FOOD001272,2026-03-21,Lunch,Chicken Curry,247,229,16,42.05,10386.47
FOOD001273,2026-03-21,Snacks,Biryani,174,160,14,74.32,12931.45
FOOD001274,2026-03-21,Snacks,Noodles,130,118,9,23.08,3000.03
FOOD001275,2026-03-21,Snacks,Dosa,184,174,7,71.7,13192.67
FOOD001276,2026-03-21,Snacks,Idli,101,91,9,51.74,5225.41
FOOD001277,2026-03-21,Dinner,Rice,232,207,25,52.16,12100.95
FOOD001278,2026-03-21,Dinner,Idli,247,215,27,22.5,5558.18
FOOD001279,2026-03-21,Dinner,Dosa,66,56,8,40.64,2682.08
FOOD001280,2026-03-21,Dinner,Chicken Curry,242,218,20,44.25,10707.78
FOOD001281,2026-03-22,Breakfast,Dosa,169,142,21,18.06,3052.56
FOOD001282,2026-03-22,Breakfast,Biryani,60,50,10,53.65,3219.08
FOOD001283,2026-03-22,Breakfast,Dal,245,214,24,70.32,17228.18
FOOD001284,2026-03-22,Breakfast,Noodles,59,52,5,68.77,4057.46
FOOD001285,2026-03-22,Lunch,Idli,123,110,9,79.4,9765.74
FOOD001286,2026-03-22,Lunch,Chapati,141,120,19,68.22,9619.46
FOOD001287,2026-03-22,Lunch,Fried Rice,64,54,3,54.43,3483.45
FOOD001288,2026-03-22,Lunch,Curd Rice,134,113,20,35.39,4742.37
FOOD001289,2026-03-22,Snacks,Sambar,154,134,20,58.84,9061.67
FOOD001290,2026-03-22,Snacks,Chicken Curry,190,165,19,79.68,15140.07
FOOD001291,2026-03-22,Snacks,Biryani,130,118,6,16.77,2180.74
FOOD001292,2026-03-22,Snacks,Idli,210,165,40,61.52,12918.88
FOOD001293,2026-03-22,Dinner,Biryani,130,104,20,20.76,2698.46
FOOD001294,2026-03-22,Dinner,Chicken Curry,166,136,29,57.85,9602.67
FOOD001295,2026-03-22,Dinner,Dal,150,137,7,37.84,5676.74
FOOD001296,2026-03-22,Dinner,Rice,220,192,23,57.19,12581.79
FOOD001297,2026-03-23,Breakfast,Dal,139,117,16,39.66,5512.7
FOOD001298,2026-03-23,Breakfast,Vegetable Curry,134,116,11,72.36,9696.35
FOOD001299,2026-03-23,Breakfast,Sambar,110,101,7,42.85,4713.02
FOOD001300,2026-03-23,Breakfast,Idli,203,180,17,68.6,13925.85
FOOD001301,2026-03-23,Lunch,Rice,244,232,11,73.95,18043.2
FOOD001302,2026-03-23,Lunch,Dosa,174,161,9,26.24,4565.66
FOOD001303,2026-03-23,Lunch,Biryani,162,138,24,67.3,10903.1
FOOD001304,2026-03-23,Lunch,Vegetable Curry,136,116,13,39.84,5417.88
FOOD001305,2026-03-23,Snacks,Curd Rice,63,50,12,34.54,2175.86
FOOD001306,2026-03-23,Snacks,Biryani,96,85,10,70.11,6730.16
FOOD001307,2026-03-23,Snacks,Idli,224,203,17,64.49,14444.92
FOOD001308,2026-03-23,Snacks,Dal,185,171,10,58.85,10887.93
FOOD001309,2026-03-23,Dinner,Rice,213,192,20,31.43,6694.36
FOOD001310,2026-03-23,Dinner,Curd Rice,200,164,33,45.99,9197.64
FOOD001311,2026-03-23,Dinner,Chapati,187,165,19,56.17,10504.45
FOOD001312,2026-03-23,Dinner,Dal,238,214,18,67.29,16015.56
FOOD001313,2026-03-24,Breakfast,Chicken Curry,210,190,16,64.51,13546.46
FOOD001314,2026-03-24,Breakfast,Vegetable Curry,206,195,11,18.57,3825.41
FOOD001315,2026-03-24,Breakfast,Rice,233,199,29,15.48,3605.97
FOOD001316,2026-03-24,Breakfast,Idli,222,194,21,49.93,11084.27
FOOD001317,2026-03-24,Lunch,Curd Rice,207,181,20,18.29,3785.9
FOOD001318,2026-03-24,Lunch,Dal,157,138,18,55.16,8660.89
FOOD001319,2026-03-24,Lunch,Chicken Curry,218,183,32,56.55,12328.94
FOOD001320,2026-03-24,Lunch,Fried Rice,222,204,18,31.63,7020.88
FOOD001321,2026-03-24,Snacks,Chicken Curry,152,138,9,79.26,12047.87
FOOD001322,2026-03-24,Snacks,Fried Rice,92,74,14,74.54,6857.22
FOOD001323,2026-03-24,Snacks,Curd Rice,77,63,7,78.5,6044.83
FOOD001324,2026-03-24,Snacks,Vegetable Curry,223,186,37,64.92,14476.96
FOOD001325,2026-03-24,Dinner,Sambar,156,128,25,18.49,2884.19
FOOD001326,2026-03-24,Dinner,Noodles,167,131,30,27.08,4523.1
FOOD001327,2026-03-24,Dinner,Idli,61,49,5,62.8,3831.07
FOOD001328,2026-03-24,Dinner,Chapati,60,43,10,28.01,1680.57
FOOD001329,2026-03-25,Breakfast,Dosa,199,184,11,20.13,4004.95
FOOD001330,2026-03-25,Breakfast,Fried Rice,133,108,24,51.1,6796.44
FOOD001331,2026-03-25,Breakfast,Chicken Curry,247,199,42,31.21,7707.68
FOOD001332,2026-03-25,Breakfast,Vegetable Curry,188,174,9,66.09,12424.59
FOOD001333,2026-03-25,Lunch,Vegetable Curry,118,104,14,78.7,9286.42
FOOD001334,2026-03-25,Lunch,Curd Rice,140,114,19,53.7,7518.32
FOOD001335,2026-03-25,Lunch,Biryani,57,44,9,66.22,3774.61
FOOD001336,2026-03-25,Lunch,Fried Rice,243,213,25,60.29,14649.5
FOOD001337,2026-03-25,Snacks,Dal,64,56,8,37.17,2379.05
FOOD001338,2026-03-25,Snacks,Dosa,142,113,26,45.98,6529.77
FOOD001339,2026-03-25,Snacks,Rice,74,63,9,78.68,5822.06
FOOD001340,2026-03-25,Snacks,Sambar,69,61,8,29.51,2036.45
FOOD001341,2026-03-25,Dinner,Dal,235,209,19,24.98,5869.8
FOOD001342,2026-03-25,Dinner,Sambar,92,82,5,58.35,5368.47
FOOD001343,2026-03-25,Dinner,Chapati,226,209,16,41.26,9324.55
FOOD001344,2026-03-25,Dinner,Dosa,96,91,5,78.34,7520.48
FOOD001345,2026-03-26,Breakfast,Biryani,108,94,7,37.02,3998.62
FOOD001346,2026-03-26,Breakfast,Rice,190,163,26,36.83,6998.57
FOOD001347,2026-03-26,Breakfast,Curd Rice,123,99,22,62.19,7649.11
FOOD001348,2026-03-26,Breakfast,Dal,121,109,7,54.1,6546.12
FOOD001349,2026-03-26,Lunch,Biryani,60,52,6,43.56,2613.64
FOOD001350,2026-03-26,Lunch,Vegetable Curry,95,76,17,65.87,6257.97
FOOD001351,2026-03-26,Lunch,Dal,171,149,20,48.14,8232.24
FOOD001352,2026-03-26,Lunch,Sambar,78,68,6,42.52,3316.89
FOOD001353,2026-03-26,Snacks,Dosa,106,85,17,42.24,4477.5
FOOD001354,2026-03-26,Snacks,Vegetable Curry,174,150,20,78.73,13699.68
FOOD001355,2026-03-26,Snacks,Sambar,167,141,20,42.32,7067.71
FOOD001356,2026-03-26,Snacks,Dal,56,51,5,75.99,4255.34
FOOD001357,2026-03-26,Dinner,Rice,140,125,15,53.05,7426.73
FOOD001358,2026-03-26,Dinner,Vegetable Curry,235,201,32,66.61,15653.57
FOOD001359,2026-03-26,Dinner,Sambar,181,149,28,29.55,5347.77
FOOD001360,2026-03-26,Dinner,Dosa,186,163,19,28.08,5222.98
FOOD001361,2026-03-27,Breakfast,Biryani,240,213,27,33.74,8097.11
FOOD001362,2026-03-27,Breakfast,Vegetable Curry,155,128,21,48.89,7578.66
FOOD001363,2026-03-27,Breakfast,Dal,82,76,5,30.45,2496.96
FOOD001364,2026-03-27,Breakfast,Fried Rice,165,147,18,32.12,5299.98
FOOD001365,2026-03-27,Lunch,Chicken Curry,59,47,11,37.91,2236.46
FOOD001366,2026-03-27,Lunch,Sambar,104,82,17,61.88,6435.99
FOOD001367,2026-03-27,Lunch,Chapati,227,191,32,78.47,17813.38
FOOD001368,2026-03-27,Lunch,Vegetable Curry,221,185,33,22.17,4899.54
FOOD001369,2026-03-27,Snacks,Curd Rice,161,151,8,59.53,9584.61
FOOD001370,2026-03-27,Snacks,Rice,108,96,5,57.7,6231.81
FOOD001371,2026-03-27,Snacks,Fried Rice,71,63,3,34.39,2441.6
FOOD001372,2026-03-27,Snacks,Chicken Curry,50,40,4,64.14,3207.22
FOOD001373,2026-03-27,Dinner,Vegetable Curry,133,123,9,48.48,6448.13
FOOD001374,2026-03-27,Dinner,Chapati,153,118,29,58.85,9004.36
FOOD001375,2026-03-27,Dinner,Rice,160,148,12,41.24,6597.81
FOOD001376,2026-03-27,Dinner,Fried Rice,209,181,25,47.71,9970.47
FOOD001377,2026-03-28,Breakfast,Vegetable Curry,127,103,20,73.49,9333.28
FOOD001378,2026-03-28,Breakfast,Idli,131,123,8,30.06,3937.92
FOOD001379,2026-03-28,Breakfast,Biryani,195,157,33,61.39,11970.09
FOOD001380,2026-03-28,Breakfast,Noodles,94,82,8,20.0,1880.33
FOOD001381,2026-03-28,Lunch,Chicken Curry,194,153,37,72.68,14099.08
FOOD001382,2026-03-28,Lunch,Dal,100,88,5,62.48,6248.21
FOOD001383,2026-03-28,Lunch,Chapati,110,100,10,78.63,8648.89
FOOD001384,2026-03-28,Lunch,Rice,127,108,14,77.26,9812.14
FOOD001385,2026-03-28,Snacks,Noodles,109,88,19,59.63,6499.45
FOOD001386,2026-03-28,Snacks,Sambar,70,62,5,64.08,4485.9
FOOD001387,2026-03-28,Snacks,Chapati,139,117,15,44.58,6196.72
FOOD001388,2026-03-28,Snacks,Rice,198,163,28,23.83,4718.5
FOOD001389,2026-03-28,Dinner,Sambar,131,106,21,73.52,9630.8
FOOD001390,2026-03-28,Dinner,Fried Rice,137,119,14,57.47,7873.44
FOOD001391,2026-03-28,Dinner,Biryani,118,110,6,75.64,8925.02
FOOD001392,2026-03-28,Dinner,Chicken Curry,215,188,21,67.33,14475.69
FOOD001393,2026-03-29,Breakfast,Dosa,148,123,24,67.25,9953.45
FOOD001394,2026-03-29,Breakfast,Vegetable Curry,233,220,12,54.43,12681.61
FOOD001395,2026-03-29,Breakfast,Sambar,170,156,14,35.42,6021.73
FOOD001396,2026-03-29,Breakfast,Fried Rice,54,47,6,53.26,2876.21
FOOD001397,2026-03-29,Lunch,Vegetable Curry,105,81,20,66.65,6998.11
FOOD001398,2026-03-29,Lunch,Dosa,105,90,8,30.78,3232.27
FOOD001399,2026-03-29,Lunch,Fried Rice,188,158,24,64.88,12196.99
FOOD001400,2026-03-29,Lunch,Idli,141,126,9,74.66,10527.37
FOOD001401,2026-03-29,Snacks,Curd Rice,97,85,7,26.64,2583.66
FOOD001402,2026-03-29,Snacks,Sambar,247,223,22,54.51,13464.03
FOOD001403,2026-03-29,Snacks,Biryani,127,103,21,76.24,9681.94
FOOD001404,2026-03-29,Snacks,Rice,69,59,6,42.62,2941.04
FOOD001405,2026-03-29,Dinner,Curd Rice,97,83,12,65.35,6338.84
FOOD001406,2026-03-29,Dinner,Noodles,104,84,15,16.35,1700.86
FOOD001407,2026-03-29,Dinner,Rice,195,180,11,50.01,9751.7
FOOD001408,2026-03-29,Dinner,Chicken Curry,183,171,8,19.21,3514.68
FOOD001409,2026-03-30,Breakfast,Sambar,101,95,6,22.54,2276.23
FOOD001410,2026-03-30,Breakfast,Chapati,222,212,8,52.08,11562.66
FOOD001411,2026-03-30,Breakfast,Rice,115,100,12,72.76,8367.82
FOOD001412,2026-03-30,Breakfast,Chicken Curry,162,128,29,77.97,12631.43
FOOD001413,2026-03-30,Lunch,Chicken Curry,185,156,24,28.63,5295.66
FOOD001414,2026-03-30,Lunch,Idli,111,87,20,72.36,8031.67
FOOD001415,2026-03-30,Lunch,Biryani,163,138,18,48.49,7904.25
FOOD001416,2026-03-30,Lunch,Fried Rice,186,148,31,25.38,4720.66
FOOD001417,2026-03-30,Snacks,Dosa,59,46,8,30.34,1789.83
FOOD001418,2026-03-30,Snacks,Biryani,166,153,13,76.86,12758.13
FOOD001419,2026-03-30,Snacks,Idli,227,199,22,43.4,9852.57
FOOD001420,2026-03-30,Snacks,Curd Rice,59,44,9,30.75,1814.11
FOOD001421,2026-03-30,Dinner,Vegetable Curry,99,81,16,50.22,4971.82
FOOD001422,2026-03-30,Dinner,Chapati,184,143,35,44.0,8095.22
FOOD001423,2026-03-30,Dinner,Idli,196,179,13,22.19,4348.35
FOOD001424,2026-03-30,Dinner,Dosa,69,57,12,68.92,4755.32
FOOD001425,2026-03-31,Breakfast,Idli,106,91,12,58.36,6186.03
FOOD001426,2026-03-31,Breakfast,Chapati,245,218,24,73.27,17949.93
FOOD001427,2026-03-31,Breakfast,Rice,88,72,15,62.18,5471.53
FOOD001428,2026-03-31,Breakfast,Dosa,199,167,28,44.37,8829.14
FOOD001429,2026-03-31,Lunch,Dal,122,113,8,65.6,8002.8
FOOD001430,2026-03-31,Lunch,Chapati,107,89,15,15.64,1673.06
FOOD001431,2026-03-31,Lunch,Biryani,193,183,9,51.2,9882.16
FOOD001432,2026-03-31,Lunch,Idli,138,111,23,54.49,7520.12
FOOD001433,2026-03-31,Snacks,Dosa,235,184,45,45.12,10602.17
FOOD001434,2026-03-31,Snacks,Dal,208,173,28,49.7,10336.73
FOOD001435,2026-03-31,Snacks,Fried Rice,248,214,31,24.68,6120.63
FOOD001436,2026-03-31,Snacks,Idli,180,166,12,35.89,6460.88
FOOD001437,2026-03-31,Dinner,Sambar,157,128,26,57.96,9099.76
FOOD001438,2026-03-31,Dinner,Chapati,125,111,11,66.3,8287.3
FOOD001439,2026-03-31,Dinner,Dal,109,92,10,45.82,4994.45
FOOD001440,2026-03-31,Dinner,Chicken Curry,70,58,11,75.25,5267.33
FOOD001441,2026-04-01,Breakfast,Fried Rice,243,221,17,36.33,8827.64
FOOD001442,2026-04-01,Breakfast,Rice,74,62,10,38.49,2848.52
FOOD001443,2026-04-01,Breakfast,Sambar,198,185,7,20.07,3973.87
FOOD001444,2026-04-01,Breakfast,Chicken Curry,86,80,3,39.18,3369.85
FOOD001445,2026-04-01,Lunch,Rice,174,142,27,18.95,3297.98
FOOD001446,2026-04-01,Lunch,Chapati,68,59,4,22.4,1523.15
FOOD001447,2026-04-01,Lunch,Biryani,115,101,13,39.42,4533.44
FOOD001448,2026-04-01,Lunch,Sambar,70,55,11,16.26,1138.52
FOOD001449,2026-04-01,Snacks,Noodles,80,62,13,71.58,5726.44
FOOD001450,2026-04-01,Snacks,Dal,170,161,7,54.41,9249.44
FOOD001451,2026-04-01,Snacks,Fried Rice,158,135,19,18.06,2853.06
FOOD001452,2026-04-01,Snacks,Chapati,125,107,11,40.09,5011.8
FOOD001453,2026-04-01,Dinner,Chapati,234,219,11,48.24,11287.35
FOOD001454,2026-04-01,Dinner,Dal,148,114,28,32.87,4864.94
FOOD001455,2026-04-01,Dinner,Noodles,77,64,8,45.58,3509.76
FOOD001456,2026-04-01,Dinner,Sambar,132,108,22,77.4,10217.13
FOOD001457,2026-04-02,Breakfast,Sambar,197,159,37,38.07,7500.2
FOOD001458,2026-04-02,Breakfast,Chapati,227,203,23,44.91,10194.44
FOOD001459,2026-04-02,Breakfast,Vegetable Curry,99,74,18,15.71,1555.67
FOOD001460,2026-04-02,Breakfast,Fried Rice,145,130,8,58.43,8472.75
FOOD001461,2026-04-02,Lunch,Fried Rice,225,200,20,47.05,10586.03
FOOD001462,2026-04-02,Lunch,Dosa,70,57,11,23.76,1663.07
FOOD001463,2026-04-02,Lunch,Chicken Curry,189,152,34,58.09,10979.42
FOOD001464,2026-04-02,Lunch,Sambar,139,115,22,34.31,4768.92
FOOD001465,2026-04-02,Snacks,Noodles,95,76,15,15.41,1463.62
FOOD001466,2026-04-02,Snacks,Curd Rice,63,53,10,23.34,1470.73
FOOD001467,2026-04-02,Snacks,Chicken Curry,118,102,16,76.78,9059.68
FOOD001468,2026-04-02,Snacks,Fried Rice,128,111,15,71.33,9129.86
FOOD001469,2026-04-02,Dinner,Vegetable Curry,176,140,31,64.12,11284.41
FOOD001470,2026-04-02,Dinner,Chapati,156,135,16,61.67,9620.3
FOOD001471,2026-04-02,Dinner,Dosa,165,142,20,17.45,2878.43
FOOD001472,2026-04-02,Dinner,Curd Rice,194,169,24,49.06,9517.35
FOOD001473,2026-04-03,Breakfast,Fried Rice,175,156,17,68.62,12008.72
FOOD001474,2026-04-03,Breakfast,Rice,73,64,7,39.15,2858.07
FOOD001475,2026-04-03,Breakfast,Noodles,144,123,19,16.36,2356.18
FOOD001476,2026-04-03,Breakfast,Curd Rice,139,116,22,47.95,6664.44
FOOD001477,2026-04-03,Lunch,Noodles,200,158,37,52.25,10449.66
FOOD001478,2026-04-03,Lunch,Fried Rice,127,106,19,37.95,4819.96
FOOD001479,2026-04-03,Lunch,Biryani,157,141,15,38.33,6017.75
FOOD001480,2026-04-03,Lunch,Dal,94,74,15,38.73,3640.34
FOOD001481,2026-04-03,Snacks,Curd Rice,173,158,11,27.59,4773.54
FOOD001482,2026-04-03,Snacks,Sambar,87,72,9,56.77,4938.59
FOOD001483,2026-04-03,Snacks,Dosa,55,42,6,35.95,1977.07
FOOD001484,2026-04-03,Snacks,Chicken Curry,225,191,28,24.07,5414.98
FOOD001485,2026-04-03,Dinner,Dal,58,47,8,71.02,4119.17
FOOD001486,2026-04-03,Dinner,Chapati,237,210,20,26.91,6376.89
FOOD001487,2026-04-03,Dinner,Fried Rice,225,208,12,36.98,8321.42
FOOD001488,2026-04-03,Dinner,Noodles,92,69,18,54.48,5011.96
FOOD001489,2026-04-04,Breakfast,Sambar,141,118,23,15.75,2221.22
FOOD001490,2026-04-04,Breakfast,Biryani,158,131,24,55.81,8817.23
FOOD001491,2026-04-04,Breakfast,Vegetable Curry,122,109,6,23.23,2834.35
FOOD001492,2026-04-04,Breakfast,Chicken Curry,210,185,21,50.68,10643.37
FOOD001493,2026-04-04,Lunch,Rice,237,211,22,63.19,14976.27
FOOD001494,2026-04-04,Lunch,Curd Rice,102,89,6,67.31,6865.21
FOOD001495,2026-04-04,Lunch,Chicken Curry,232,211,16,31.7,7353.54
FOOD001496,2026-04-04,Lunch,Sambar,135,120,10,52.6,7100.8
FOOD001497,2026-04-04,Snacks,Rice,242,226,16,70.78,17128.91
FOOD001498,2026-04-04,Snacks,Dosa,181,158,16,69.19,12522.93
FOOD001499,2026-04-04,Snacks,Vegetable Curry,153,127,23,73.96,11315.51
FOOD001500,2026-04-04,Snacks,Dal,180,155,23,64.44,11598.37
FOOD001501,2026-04-04,Dinner,Noodles,225,183,41,58.13,13079.33
FOOD001502,2026-04-04,Dinner,Chicken Curry,108,102,4,44.19,4772.03
FOOD001503,2026-04-04,Dinner,Sambar,212,181,24,69.56,14746.17
FOOD001504,2026-04-04,Dinner,Dal,104,96,4,72.63,7553.66
FOOD001505,2026-04-05,Breakfast,Rice,163,131,29,42.12,6864.89
FOOD001506,2026-04-05,Breakfast,Biryani,229,189,35,22.77,5213.55
FOOD001507,2026-04-05,Breakfast,Chapati,225,187,37,70.57,15877.74
FOOD001508,2026-04-05,Breakfast,Sambar,100,86,13,28.7,2870.22
FOOD001509,2026-04-05,Lunch,Dosa,192,167,18,46.61,8949.98
FOOD001510,2026-04-05,Lunch,Biryani,147,129,16,61.12,8984.69
FOOD001511,2026-04-05,Lunch,Noodles,95,76,12,24.1,2289.03
FOOD001512,2026-04-05,Lunch,Dal,164,150,10,59.22,9712.58
FOOD001513,2026-04-05,Snacks,Vegetable Curry,74,55,13,74.73,5529.81
FOOD001514,2026-04-05,Snacks,Biryani,71,68,3,32.75,2325.39
FOOD001515,2026-04-05,Snacks,Noodles,170,146,21,45.31,7702.68
FOOD001516,2026-04-05,Snacks,Chicken Curry,143,121,15,67.89,9708.3
FOOD001517,2026-04-05,Dinner,Curd Rice,176,149,25,23.2,4083.51
FOOD001518,2026-04-05,Dinner,Noodles,208,164,40,45.02,9365.03
FOOD001519,2026-04-05,Dinner,Dosa,71,60,4,52.98,3761.39
FOOD001520,2026-04-05,Dinner,Idli,213,188,22,25.23,5373.89
FOOD001521,2026-04-06,Breakfast,Rice,59,49,10,64.37,3797.62
FOOD001522,2026-04-06,Breakfast,Idli,138,123,12,65.21,8998.35
FOOD001523,2026-04-06,Breakfast,Dal,54,45,6,62.86,3394.28
FOOD001524,2026-04-06,Breakfast,Sambar,149,133,12,65.77,9799.66
FOOD001525,2026-04-06,Lunch,Vegetable Curry,167,133,30,23.31,3893.07
FOOD001526,2026-04-06,Lunch,Biryani,92,81,11,32.04,2947.43
FOOD001527,2026-04-06,Lunch,Chapati,88,76,6,61.08,5375.2
FOOD001528,2026-04-06,Lunch,Idli,91,81,6,42.77,3892.24
FOOD001529,2026-04-06,Snacks,Chapati,185,168,15,18.97,3509.11
FOOD001530,2026-04-06,Snacks,Chicken Curry,126,99,24,29.1,3667.01
FOOD001531,2026-04-06,Snacks,Curd Rice,186,152,33,79.06,14706.04
FOOD001532,2026-04-06,Snacks,Fried Rice,181,159,17,57.63,10430.71
FOOD001533,2026-04-06,Dinner,Chicken Curry,168,147,19,69.07,11603.2
FOOD001534,2026-04-06,Dinner,Idli,104,83,17,24.76,2574.92
FOOD001535,2026-04-06,Dinner,Noodles,117,108,8,67.71,7922.31
FOOD001536,2026-04-06,Dinner,Biryani,143,122,15,64.81,9268.2
FOOD001537,2026-04-07,Breakfast,Sambar,50,44,6,55.03,2751.74
FOOD001538,2026-04-07,Breakfast,Noodles,166,144,16,42.88,7118.31
FOOD001539,2026-04-07,Breakfast,Biryani,157,135,20,58.13,9125.64
FOOD001540,2026-04-07,Breakfast,Chicken Curry,144,134,10,57.01,8208.92
FOOD001541,2026-04-07,Lunch,Idli,87,76,9,28.16,2450.09
FOOD001542,2026-04-07,Lunch,Dal,202,180,21,65.26,13182.22
FOOD001543,2026-04-07,Lunch,Fried Rice,93,77,15,39.07,3633.56
FOOD001544,2026-04-07,Lunch,Dosa,135,123,11,48.93,6605.28
FOOD001545,2026-04-07,Snacks,Dal,52,45,2,50.96,2650.11
FOOD001546,2026-04-07,Snacks,Biryani,233,214,16,51.29,11950.76
