attendance_id,student_id,date,subject,status
ATT019599,STU0392,2026-07-29,Signals,Present
ATT019600,STU0392,2026-04-22,Microprocessors,Present
ATT019601,STU0393,2026-01-12,Digital Electronics,Present
ATT019602,STU0393,2026-05-22,Digital Electronics,Present
ATT019603,STU0393,2026-01-02,Microprocessors,Present
ATT019604,STU0393,2026-01-23,Signals,Present
ATT019605,STU0393,2026-05-15,Signals,Present
ATT019606,STU0393,2026-08-12,Signals,Present
ATT019607,STU0393,2026-03-01,Microprocessors,Present
ATT019608,STU0393,2026-01-28,Networks,Absent
ATT019609,STU0393,2026-07-25,Microprocessors,Absent
ATT019610,STU0393,2026-05-30,Signals,Present
ATT019611,STU0393,2026-01-04,Signals,Present
ATT019612,STU0393,2026-08-08,Networks,Present
ATT019613,STU0393,2026-07-22,Signals,Present
ATT019614,STU0393,2026-08-21,Networks,Present
ATT019615,STU0393,2026-05-02,Networks,Absent
ATT019616,STU0393,2026-04-05,Microprocessors,Present
ATT019617,STU0393,2026-08-03,Networks,Absent
ATT019618,STU0393,2026-07-26,Networks,Present
ATT019619,STU0393,2026-08-26,Signals,Present
ATT019620,STU0393,2026-03-21,Digital Electronics,Present
ATT019621,STU0393,2026-03-05,Networks,Present
ATT019622,STU0393,2026-03-04,Microprocessors,Absent
ATT019623,STU0393,2026-07-18,Microprocessors,Present
ATT019624,STU0393,2026-08-18,Signals,Present
ATT019625,STU0393,2026-04-19,Digital Electronics,Present
ATT019626,STU0393,2026-04-02,Microprocessors,Present
ATT019627,STU0393,2026-06-23,Microprocessors,Present
ATT019628,STU0393,2026-01-29,Signals,Present
ATT019629,STU0393,2026-03-06,Digital Electronics,Present
ATT019630,STU0393,2026-04-18,Microprocessors,Present
ATT019631,STU0393,2026-06-09,Networks,Present
ATT019632,STU0393,2026-01-21,Networks,Present
ATT019633,STU0393,2026-01-09,Digital Electronics,Present
ATT019634,STU0393,2026-03-23,Networks,Present
ATT019635,STU0393,2026-04-29,Digital Electronics,Present
ATT019636,STU0393,2026-03-07,Networks,Present
ATT019637,STU0393,2026-03-26,Microprocessors,Present
ATT019638,STU0393,2026-08-30,Signals,Present
ATT019639,STU0393,2026-02-25,Microprocessors,Present
ATT019640,STU0393,2026-03-27,Signals,Present
ATT019641,STU0393,2026-07-04,Microprocessors,Present
ATT019642,STU0393,2026-03-14,Digital Electronics,Present
ATT019643,STU0393,2026-03-19,Signals,Present
ATT019644,STU0393,2026-02-18,Networks,Present
ATT019645,STU0393,2026-07-09,Digital Electronics,Present
ATT019646,STU0393,2026-01-05,Microprocessors,Present
ATT019647,STU0393,2026-06-20,Signals,Absent
ATT019648,STU0393,2026-02-12,Networks,Present
ATT019649,STU0393,2026-08-22,Microprocessors,Absent
ATT019650,STU0393,2026-02-09,Signals,Present
ATT019651,STU0394,2026-02-24,Statistics,Present
ATT019652,STU0394,2026-02-25,Python,Present
ATT019653,STU0394,2026-06-09,Machine Learning,Present
ATT019654,STU0394,2026-04-19,Machine Learning,Present
ATT019655,STU0394,2026-06-05,Machine Learning,Present
ATT019656,STU0394,2026-08-26,Statistics,Present
ATT019657,STU0394,2026-06-20,Statistics,Present
ATT019658,STU0394,2026-03-17,DBMS,Present
ATT019659,STU0394,2026-08-18,Statistics,Present
ATT019660,STU0394,2026-07-31,DBMS,Absent
ATT019661,STU0394,2026-04-06,Python,Present
ATT019662,STU0394,2026-07-09,Statistics,Absent
ATT019663,STU0394,2026-03-15,Statistics,Absent
ATT019664,STU0394,2026-05-31,Machine Learning,Present
ATT019665,STU0394,2026-04-02,DBMS,Absent
ATT019666,STU0394,2026-04-29,DBMS,Present
ATT019667,STU0394,2026-01-02,Python,Present
ATT019668,STU0394,2026-04-14,Python,Present
ATT019669,STU0394,2026-08-03,Statistics,Present
ATT019670,STU0394,2026-02-28,DBMS,Present
ATT019671,STU0394,2026-07-08,Statistics,Present
ATT019672,STU0394,2026-06-23,Machine Learning,Absent
ATT019673,STU0394,2026-08-10,DBMS,Absent
ATT019674,STU0394,2026-02-16,Machine Learning,Absent
ATT019675,STU0394,2026-07-10,Statistics,Present
ATT019676,STU0394,2026-05-07,Machine Learning,Present
ATT019677,STU0394,2026-06-27,Machine Learning,Present
ATT019678,STU0394,2026-05-04,DBMS,Absent
ATT019679,STU0394,2026-06-12,Python,Present
ATT019680,STU0394,2026-03-04,Python,Present
ATT019681,STU0394,2026-01-27,Python,Present
ATT019682,STU0394,2026-07-17,DBMS,Present
ATT019683,STU0394,2026-04-26,Machine Learning,Present
ATT019684,STU0394,2026-02-22,Statistics,Present
ATT019685,STU0394,2026-05-30,Machine Learning,Present
ATT019686,STU0394,2026-05-25,Python,Absent
ATT019687,STU0394,2026-03-26,DBMS,Present
ATT019688,STU0394,2026-05-20,Statistics,Present
ATT019689,STU0394,2026-03-06,Python,Present
ATT019690,STU0394,2026-03-14,Machine Learning,Present
ATT019691,STU0394,2026-07-22,Machine Learning,Present
ATT019692,STU0394,2026-08-15,Machine Learning,Absent
ATT019693,STU0394,2026-07-05,Statistics,Present
ATT019694,STU0394,2026-07-13,Statistics,Present
ATT019695,STU0394,2026-06-28,Machine Learning,Present
ATT019696,STU0394,2026-03-28,Python,Absent
ATT019697,STU0394,2026-07-21,Statistics,Absent
ATT019698,STU0394,2026-04-30,Python,Present
ATT019699,STU0394,2026-03-01,Machine Learning,Present
ATT019700,STU0394,2026-04-01,DBMS,Present
ATT019701,STU0395,2026-06-12,Mechanics,Absent
ATT019702,STU0395,2026-06-08,Thermodynamics,Present
ATT019703,STU0395,2026-07-29,CAD,Present
ATT019704,STU0395,2026-08-04,Thermodynamics,Present
ATT019705,STU0395,2026-07-13,Mechanics,Absent
ATT019706,STU0395,2026-02-14,Thermodynamics,Present
ATT019707,STU0395,2026-01-07,Mechanics,Present
ATT019708,STU0395,2026-04-17,Manufacturing,Present
ATT019709,STU0395,2026-02-02,Manufacturing,Present
ATT019710,STU0395,2026-08-15,Thermodynamics,Present
ATT019711,STU0395,2026-01-17,Thermodynamics,Present
ATT019712,STU0395,2026-03-17,Thermodynamics,Present
ATT019713,STU0395,2026-02-13,Mechanics,Present
ATT019714,STU0395,2026-07-04,Thermodynamics,Present
ATT019715,STU0395,2026-08-23,Thermodynamics,Present
ATT019716,STU0395,2026-02-26,Mechanics,Present
ATT019717,STU0395,2026-01-29,Manufacturing,Absent
ATT019718,STU0395,2026-01-28,CAD,Present
ATT019719,STU0395,2026-07-15,Thermodynamics,Present
ATT019720,STU0395,2026-08-14,Mechanics,Present
ATT019721,STU0395,2026-04-10,CAD,Present
ATT019722,STU0395,2026-07-30,Thermodynamics,Absent
ATT019723,STU0395,2026-03-06,Thermodynamics,Present
ATT019724,STU0395,2026-07-09,Thermodynamics,Absent
ATT019725,STU0395,2026-05-05,Manufacturing,Absent
ATT019726,STU0395,2026-02-18,CAD,Present
ATT019727,STU0395,2026-03-10,Manufacturing,Absent
ATT019728,STU0395,2026-07-21,Thermodynamics,Present
ATT019729,STU0395,2026-03-13,Manufacturing,Present
ATT019730,STU0395,2026-01-01,Manufacturing,Present
ATT019731,STU0395,2026-06-05,CAD,Absent
ATT019732,STU0395,2026-07-05,Mechanics,Present
ATT019733,STU0395,2026-07-14,Mechanics,Present
ATT019734,STU0395,2026-02-21,Manufacturing,Present
ATT019735,STU0395,2026-03-11,CAD,Absent
ATT019736,STU0395,2026-08-27,Thermodynamics,Present
ATT019737,STU0395,2026-06-01,Mechanics,Absent
ATT019738,STU0395,2026-07-27,Manufacturing,Present
ATT019739,STU0395,2026-03-18,Manufacturing,Present
ATT019740,STU0395,2026-06-09,Manufacturing,Present
ATT019741,STU0395,2026-07-23,Thermodynamics,Present
ATT019742,STU0395,2026-04-09,CAD,Absent
ATT019743,STU0395,2026-04-30,Mechanics,Present
ATT019744,STU0395,2026-02-07,Mechanics,Present
ATT019745,STU0395,2026-03-29,Manufacturing,Present
ATT019746,STU0395,2026-05-25,Mechanics,Absent
ATT019747,STU0395,2026-01-02,Mechanics,Present
ATT019748,STU0395,2026-08-24,Manufacturing,Absent
ATT019749,STU0395,2026-01-05,Mechanics,Absent
ATT019750,STU0395,2026-03-24,CAD,Present
ATT019751,STU0396,2026-05-18,Concrete,Present
ATT019752,STU0396,2026-01-31,Structures,Present
ATT019753,STU0396,2026-04-13,Surveying,Present
ATT019754,STU0396,2026-02-17,Concrete,Present
ATT019755,STU0396,2026-05-26,Geotechnical,Present
ATT019756,STU0396,2026-07-11,Surveying,Present
ATT019757,STU0396,2026-01-21,Structures,Present
ATT019758,STU0396,2026-07-18,Structures,Present
ATT019759,STU0396,2026-06-26,Concrete,Present
ATT019760,STU0396,2026-07-14,Concrete,Present
ATT019761,STU0396,2026-03-13,Surveying,Absent
ATT019762,STU0396,2026-07-27,Surveying,Present
ATT019763,STU0396,2026-01-03,Concrete,Present
ATT019764,STU0396,2026-03-20,Concrete,Present
ATT019765,STU0396,2026-08-28,Concrete,Absent
ATT019766,STU0396,2026-01-11,Structures,Present
ATT019767,STU0396,2026-02-25,Geotechnical,Present
ATT019768,STU0396,2026-03-05,Concrete,Present
ATT019769,STU0396,2026-06-19,Concrete,Present
ATT019770,STU0396,2026-08-27,Geotechnical,Present
ATT019771,STU0396,2026-08-16,Structures,Present
ATT019772,STU0396,2026-07-05,Structures,Present
ATT019773,STU0396,2026-06-18,Concrete,Present
ATT019774,STU0396,2026-06-16,Geotechnical,Present
ATT019775,STU0396,2026-06-27,Concrete,Present
ATT019776,STU0396,2026-03-07,Concrete,Present
ATT019777,STU0396,2026-02-24,Surveying,Present
ATT019778,STU0396,2026-01-09,Geotechnical,Present
ATT019779,STU0396,2026-06-14,Structures,Present
ATT019780,STU0396,2026-05-21,Concrete,Present
ATT019781,STU0396,2026-04-03,Surveying,Present
ATT019782,STU0396,2026-07-13,Surveying,Present
ATT019783,STU0396,2026-03-16,Structures,Present
ATT019784,STU0396,2026-08-29,Structures,Present
ATT019785,STU0396,2026-07-08,Concrete,Present
ATT019786,STU0396,2026-07-23,Geotechnical,Present
ATT019787,STU0396,2026-03-23,Surveying,Present
ATT019788,STU0396,2026-03-26,Concrete,Present
ATT019789,STU0396,2026-05-17,Geotechnical,Present
ATT019790,STU0396,2026-02-04,Surveying,Absent
ATT019791,STU0396,2026-04-09,Surveying,Present
ATT019792,STU0396,2026-06-29,Concrete,Present
ATT019793,STU0396,2026-01-06,Concrete,Present
ATT019794,STU0396,2026-03-30,Geotechnical,Absent
ATT019795,STU0396,2026-04-01,Geotechnical,Present
ATT019796,STU0396,2026-06-21,Surveying,Present
ATT019797,STU0396,2026-04-30,Structures,Absent
ATT019798,STU0396,2026-04-08,Concrete,Absent
ATT019799,STU0396,2026-05-13,Structures,Present
ATT019800,STU0396,2026-03-11,Surveying,Present
ATT019801,STU0397,2026-04-01,OS,Present
ATT019802,STU0397,2026-05-27,OS,Present
ATT019803,STU0397,2026-06-08,DSA,Absent
ATT019804,STU0397,2026-07-24,OS,Present
ATT019805,STU0397,2026-02-01,Python,Present
ATT019806,STU0397,2026-07-09,Python,Present
ATT019807,STU0397,2026-06-30,DBMS,Present
ATT019808,STU0397,2026-03-14,OS,Present
ATT019809,STU0397,2026-06-03,Python,Present
ATT019810,STU0397,2026-06-24,OS,Absent
ATT019811,STU0397,2026-01-18,DSA,Present
ATT019812,STU0397,2026-04-22,OS,Absent
ATT019813,STU0397,2026-04-25,DSA,Absent
ATT019814,STU0397,2026-03-17,OS,Present
ATT019815,STU0397,2026-02-18,DBMS,Present
ATT019816,STU0397,2026-07-04,DBMS,Present
ATT019817,STU0397,2026-03-26,DSA,Present
ATT019818,STU0397,2026-01-05,DBMS,Present
ATT019819,STU0397,2026-02-24,Python,Present
ATT019820,STU0397,2026-05-19,DBMS,Present
ATT019821,STU0397,2026-01-30,DSA,Present
ATT019822,STU0397,2026-07-22,DSA,Present
ATT019823,STU0397,2026-01-24,DBMS,Present
ATT019824,STU0397,2026-08-01,Python,Present
ATT019825,STU0397,2026-03-05,DBMS,Present
ATT019826,STU0397,2026-01-04,DBMS,Present
ATT019827,STU0397,2026-03-20,Python,Present
ATT019828,STU0397,2026-03-13,OS,Present
ATT019829,STU0397,2026-02-02,OS,Absent
ATT019830,STU0397,2026-05-30,Python,Present
ATT019831,STU0397,2026-02-16,DBMS,Present
ATT019832,STU0397,2026-01-10,DBMS,Present
ATT019833,STU0397,2026-05-08,Python,Present
ATT019834,STU0397,2026-07-14,Python,Absent
ATT019835,STU0397,2026-08-23,Python,Present
ATT019836,STU0397,2026-06-26,DSA,Present
ATT019837,STU0397,2026-05-31,Python,Present
ATT019838,STU0397,2026-03-18,DBMS,Absent
ATT019839,STU0397,2026-07-11,Python,Absent
ATT019840,STU0397,2026-08-29,Python,Absent
ATT019841,STU0397,2026-05-09,OS,Present
ATT019842,STU0397,2026-01-23,OS,Present
ATT019843,STU0397,2026-06-05,DBMS,Present
ATT019844,STU0397,2026-05-20,OS,Present
ATT019845,STU0397,2026-06-10,OS,Present
ATT019846,STU0397,2026-01-09,DBMS,Absent
ATT019847,STU0397,2026-07-02,DSA,Present
ATT019848,STU0397,2026-07-08,DBMS,Present
ATT019849,STU0397,2026-02-14,DSA,Present
ATT019850,STU0397,2026-06-19,DSA,Present
ATT019851,STU0398,2026-06-15,Control Systems,Present
ATT019852,STU0398,2026-01-15,Control Systems,Present
ATT019853,STU0398,2026-02-04,Machines,Present
ATT019854,STU0398,2026-08-29,Power Systems,Present
ATT019855,STU0398,2026-01-23,Power Systems,Present
ATT019856,STU0398,2026-08-23,Machines,Present
ATT019857,STU0398,2026-02-08,Power Systems,Present
ATT019858,STU0398,2026-04-19,Control Systems,Absent
ATT019859,STU0398,2026-03-17,Control Systems,Present
ATT019860,STU0398,2026-02-01,Power Systems,Present
ATT019861,STU0398,2026-01-26,Circuits,Present
ATT019862,STU0398,2026-03-12,Circuits,Present
ATT019863,STU0398,2026-03-13,Circuits,Present
ATT019864,STU0398,2026-01-19,Power Systems,Present
ATT019865,STU0398,2026-08-06,Circuits,Absent
ATT019866,STU0398,2026-07-11,Power Systems,Present
ATT019867,STU0398,2026-07-13,Machines,Present
ATT019868,STU0398,2026-02-09,Power Systems,Present
ATT019869,STU0398,2026-03-01,Control Systems,Present
ATT019870,STU0398,2026-08-09,Power Systems,Present
ATT019871,STU0398,2026-03-24,Circuits,Absent
ATT019872,STU0398,2026-04-28,Machines,Present
ATT019873,STU0398,2026-05-02,Machines,Present
ATT019874,STU0398,2026-01-01,Circuits,Present
ATT019875,STU0398,2026-04-25,Power Systems,Present
ATT019876,STU0398,2026-02-13,Circuits,Present
ATT019877,STU0398,2026-07-20,Machines,Present
ATT019878,STU0398,2026-04-20,Machines,Present
ATT019879,STU0398,2026-04-06,Machines,Absent
ATT019880,STU0398,2026-05-11,Machines,Present
ATT019881,STU0398,2026-01-09,Circuits,Present
ATT019882,STU0398,2026-03-14,Control Systems,Present
ATT019883,STU0398,2026-06-28,Power Systems,Present
ATT019884,STU0398,2026-05-05,Power Systems,Present
ATT019885,STU0398,2026-06-09,Circuits,Present
ATT019886,STU0398,2026-05-24,Control Systems,Present
ATT019887,STU0398,2026-04-04,Power Systems,Present
ATT019888,STU0398,2026-03-20,Power Systems,Present
ATT019889,STU0398,2026-06-26,Machines,Present
ATT019890,STU0398,2026-07-24,Machines,Present
ATT019891,STU0398,2026-04-17,Machines,Absent
ATT019892,STU0398,2026-07-07,Circuits,Present
ATT019893,STU0398,2026-02-17,Power Systems,Present
ATT019894,STU0398,2026-03-05,Circuits,Present
ATT019895,STU0398,2026-02-22,Circuits,Absent
ATT019896,STU0398,2026-03-04,Circuits,Present
ATT019897,STU0398,2026-08-19,Circuits,Present
ATT019898,STU0398,2026-07-08,Control Systems,Present
ATT019899,STU0398,2026-04-03,Circuits,Present
ATT019900,STU0398,2026-05-07,Control Systems,Present
ATT019901,STU0399,2026-01-06,Web Development,Present
ATT019902,STU0399,2026-03-06,Python,Present
ATT019903,STU0399,2026-07-30,Python,Present
ATT019904,STU0399,2026-07-04,Web Development,Present
ATT019905,STU0399,2026-05-27,Networks,Present
ATT019906,STU0399,2026-05-19,Python,Present
ATT019907,STU0399,2026-07-28,Networks,Present
ATT019908,STU0399,2026-02-20,Python,Present
ATT019909,STU0399,2026-06-24,Networks,Present
ATT019910,STU0399,2026-06-26,DBMS,Present
ATT019911,STU0399,2026-01-24,Networks,Present
ATT019912,STU0399,2026-06-23,Web Development,Present
ATT019913,STU0399,2026-07-22,Python,Present
ATT019914,STU0399,2026-07-13,Python,Present
ATT019915,STU0399,2026-05-22,Web Development,Absent
ATT019916,STU0399,2026-02-04,Networks,Present
ATT019917,STU0399,2026-08-25,Networks,Absent
ATT019918,STU0399,2026-04-05,Networks,Present
ATT019919,STU0399,2026-01-02,Networks,Absent
ATT019920,STU0399,2026-08-07,Python,Present
ATT019921,STU0399,2026-08-13,Networks,Present
ATT019922,STU0399,2026-05-24,DBMS,Present
ATT019923,STU0399,2026-03-08,Networks,Present
ATT019924,STU0399,2026-01-09,Python,Absent
ATT019925,STU0399,2026-04-07,Web Development,Present
ATT019926,STU0399,2026-05-30,Networks,Absent
ATT019927,STU0399,2026-06-29,Networks,Present
ATT019928,STU0399,2026-01-30,Web Development,Present
ATT019929,STU0399,2026-05-16,Web Development,Present
ATT019930,STU0399,2026-08-26,Networks,Present
ATT019931,STU0399,2026-06-06,Networks,Present
ATT019932,STU0399,2026-07-17,Networks,Present
ATT019933,STU0399,2026-02-09,Networks,Present
ATT019934,STU0399,2026-02-14,Networks,Present
ATT019935,STU0399,2026-05-09,Networks,Present
ATT019936,STU0399,2026-08-14,Python,Present
ATT019937,STU0399,2026-01-05,Python,Present
ATT019938,STU0399,2026-02-28,Networks,Absent
ATT019939,STU0399,2026-08-06,DBMS,Present
ATT019940,STU0399,2026-05-31,Web Development,Present
ATT019941,STU0399,2026-05-15,Python,Present
ATT019942,STU0399,2026-04-06,Networks,Present
ATT019943,STU0399,2026-04-30,Web Development,Present
ATT019944,STU0399,2026-01-04,Networks,Absent
ATT019945,STU0399,2026-08-03,Networks,Present
ATT019946,STU0399,2026-07-10,Networks,Present
ATT019947,STU0399,2026-05-26,Python,Present
ATT019948,STU0399,2026-08-19,DBMS,Present
ATT019949,STU0399,2026-06-18,Networks,Absent
ATT019950,STU0399,2026-05-13,Networks,Absent
ATT019951,STU0400,2026-04-12,DBMS,Present
ATT019952,STU0400,2026-03-14,OS,Present
ATT019953,STU0400,2026-01-21,DSA,Present
ATT019954,STU0400,2026-04-09,Python,Present
ATT019955,STU0400,2026-08-14,DSA,Present
ATT019956,STU0400,2026-06-01,OS,Absent
ATT019957,STU0400,2026-02-15,Python,Absent
ATT019958,STU0400,2026-03-13,DBMS,Present
ATT019959,STU0400,2026-06-24,OS,Present
ATT019960,STU0400,2026-05-17,DSA,Present
ATT019961,STU0400,2026-03-04,Python,Present
ATT019962,STU0400,2026-06-09,OS,Present
ATT019963,STU0400,2026-02-16,DSA,Present
ATT019964,STU0400,2026-02-10,Python,Present
ATT019965,STU0400,2026-03-09,DBMS,Present
ATT019966,STU0400,2026-01-13,DSA,Present
ATT019967,STU0400,2026-05-08,OS,Present
ATT019968,STU0400,2026-06-17,DSA,Present
ATT019969,STU0400,2026-06-26,OS,Present
ATT019970,STU0400,2026-01-31,Python,Absent
ATT019971,STU0400,2026-03-22,DBMS,Absent
ATT019972,STU0400,2026-02-13,DSA,Present
ATT019973,STU0400,2026-04-22,OS,Present
ATT019974,STU0400,2026-02-03,Python,Present
ATT019975,STU0400,2026-05-31,Python,Present
ATT019976,STU0400,2026-07-29,Python,Present
ATT019977,STU0400,2026-07-09,Python,Present
ATT019978,STU0400,2026-05-01,DSA,Present
ATT019979,STU0400,2026-08-26,DBMS,Present
ATT019980,STU0400,2026-04-30,OS,Absent
ATT019981,STU0400,2026-02-14,OS,Present
ATT019982,STU0400,2026-01-17,Python,Present
ATT019983,STU0400,2026-07-12,DBMS,Present
ATT019984,STU0400,2026-03-20,DBMS,Absent
ATT019985,STU0400,2026-08-01,DBMS,Present
ATT019986,STU0400,2026-07-15,Python,Present
ATT019987,STU0400,2026-08-02,DBMS,Present
ATT019988,STU0400,2026-08-28,DSA,Present
ATT019989,STU0400,2026-06-10,Python,Absent
ATT019990,STU0400,2026-02-19,DBMS,Present
ATT019991,STU0400,2026-04-07,OS,Present
ATT019992,STU0400,2026-03-19,DBMS,Present
ATT019993,STU0400,2026-02-12,Python,Present
ATT019994,STU0400,2026-03-12,DBMS,Absent
ATT019995,STU0400,2026-05-03,DSA,Absent
ATT019996,STU0400,2026-02-17,Python,Present
ATT019997,STU0400,2026-04-08,DBMS,Present
ATT019998,STU0400,2026-05-05,OS,Present
ATT019999,STU0400,2026-05-26,OS,Absent
ATT020000,STU0400,2026-01-25,DBMS,Present
ATT020001,STU0401,2026-02-10,CAD,Present
ATT020002,STU0401,2026-05-23,Mechanics,Present
ATT020003,STU0401,2026-03-04,Thermodynamics,Present
ATT020004,STU0401,2026-01-08,Manufacturing,Absent
