energy_id,date,building,meter_id,units_consumed_kwh,electricity_cost,peak_hour_units,cost_per_kwh
ENG001514,2026-08-05,Hostel A,MTR-02,1050.25,8075.64,396.05,7.689254939300167
ENG001515,2026-08-05,Hostel B,MTR-03,958.56,7804.15,466.42,8.14153521949591
ENG001516,2026-08-05,Library,MTR-04,611.91,5202.14,329.19,8.501478975666357
ENG001517,2026-08-05,Canteen,MTR-05,392.95,3180.25,138.41,8.09326886372312
ENG001518,2026-08-05,Computer Lab,MTR-06,1194.24,10458.56,426.16,8.757502679528402
ENG001519,2026-08-05,Admin Block,MTR-07,421.24,3106.98,213.89,7.375795271104359
ENG001520,2026-08-06,Academic Block,MTR-01,876.53,6325.62,379.9,7.216661152499059
ENG001521,2026-08-06,Hostel A,MTR-02,1215.87,10765.03,521.79,8.853767261302607
ENG001522,2026-08-06,Hostel B,MTR-03,1120.58,9707.44,434.81,8.662871013225296
ENG001523,2026-08-06,Library,MTR-04,749.28,6146.06,344.33,8.20262118300235
ENG001524,2026-08-06,Canteen,MTR-05,483.02,3578.36,182.89,7.408306074282639
ENG001525,2026-08-06,Computer Lab,MTR-06,1515.84,12671.9,708.71,8.359655372598692
ENG001526,2026-08-06,Admin Block,MTR-07,359.01,2691.01,141.26,7.495640789950142
ENG001527,2026-08-07,Academic Block,MTR-01,1134.53,9456.89,526.66,8.335513384397062
ENG001528,2026-08-07,Hostel A,MTR-02,1050.66,9016.42,435.89,8.581672472541069
ENG001529,2026-08-07,Hostel B,MTR-03,974.24,7109.34,352.77,7.297318935785843
ENG001530,2026-08-07,Library,MTR-04,702.53,5371.44,379.79,7.645851422715044
ENG001531,2026-08-07,Canteen,MTR-05,507.2,4300.15,257.28,8.478213722397475
ENG001532,2026-08-07,Computer Lab,MTR-06,1174.95,9209.98,447.05,7.8386144091237915
ENG001533,2026-08-07,Admin Block,MTR-07,422.38,3389.99,176.92,8.025924522941427
ENG001534,2026-08-08,Academic Block,MTR-01,817.03,7059.41,336.21,8.640331444377807
ENG001535,2026-08-08,Hostel A,MTR-02,1079.93,8833.01,567.61,8.179243099089755
ENG001536,2026-08-08,Hostel B,MTR-03,922.39,7020.86,393.42,7.611595962662214
ENG001537,2026-08-08,Library,MTR-04,630.23,4896.99,332.44,7.770163273725465
ENG001538,2026-08-08,Canteen,MTR-05,415.34,3446.12,152.87,8.297105985457698
ENG001539,2026-08-08,Computer Lab,MTR-06,1149.28,8996.27,474.43,7.827744326882919
ENG001540,2026-08-08,Admin Block,MTR-07,343.36,2585.8,125.0,7.530871388630009
ENG001541,2026-08-09,Academic Block,MTR-01,1001.62,7772.39,445.48,7.759819093069228
ENG001542,2026-08-09,Hostel A,MTR-02,1157.21,9947.84,599.24,8.596399961977514
ENG001543,2026-08-09,Hostel B,MTR-03,956.5,7885.18,478.66,8.243784631468897
ENG001544,2026-08-09,Library,MTR-04,631.53,5146.51,255.98,8.149272401944485
ENG001545,2026-08-09,Canteen,MTR-05,379.34,3094.7,160.26,8.15811672905573
ENG001546,2026-08-09,Computer Lab,MTR-06,1207.5,10843.38,425.63,8.980024844720496
ENG001547,2026-08-09,Admin Block,MTR-07,399.89,3157.72,167.68,7.896471529670659
ENG001548,2026-08-10,Academic Block,MTR-01,930.9,6752.44,358.09,7.2536684928563755
ENG001549,2026-08-10,Hostel A,MTR-02,1042.82,7830.0,373.02,7.508486603632458
ENG001550,2026-08-10,Hostel B,MTR-03,1225.16,8727.72,453.98,7.1237389402200515
ENG001551,2026-08-10,Library,MTR-04,731.16,6349.07,353.6,8.683557634443897
ENG001552,2026-08-10,Canteen,MTR-05,397.7,3539.66,150.39,8.900326879557456
ENG001553,2026-08-10,Computer Lab,MTR-06,1096.53,8157.24,426.69,7.43913983201554
ENG001554,2026-08-10,Admin Block,MTR-07,414.99,3191.16,154.87,7.6897274633123684
ENG001555,2026-08-11,Academic Block,MTR-01,837.56,6931.8,409.93,8.276183198815607
ENG001556,2026-08-11,Hostel A,MTR-02,1149.28,9655.99,588.33,8.401773284143117
ENG001557,2026-08-11,Hostel B,MTR-03,1000.75,8732.34,458.31,8.725795653260056
ENG001558,2026-08-11,Library,MTR-04,676.8,5670.31,304.98,8.378117612293146
ENG001559,2026-08-11,Canteen,MTR-05,425.58,3500.34,181.48,8.224869589736361
ENG001560,2026-08-11,Computer Lab,MTR-06,1363.21,11893.91,527.33,8.724928661028015
ENG001561,2026-08-11,Admin Block,MTR-07,407.94,3270.94,210.94,8.018188949355297
ENG001562,2026-08-12,Academic Block,MTR-01,855.14,6246.25,306.6,7.304359520078584
ENG001563,2026-08-12,Hostel A,MTR-02,1139.97,9580.78,607.37,8.404414151249595
ENG001564,2026-08-12,Hostel B,MTR-03,862.55,7294.88,374.57,8.457341603385311
ENG001565,2026-08-12,Library,MTR-04,598.86,4674.43,261.71,7.8055472063587485
ENG001566,2026-08-12,Canteen,MTR-05,459.65,4121.32,181.48,8.966213423256825
ENG001567,2026-08-12,Computer Lab,MTR-06,1380.25,10128.23,667.83,7.337967759463865
ENG001568,2026-08-12,Admin Block,MTR-07,456.17,4028.47,177.73,8.831071749567046
ENG001569,2026-08-13,Academic Block,MTR-01,812.46,6064.29,334.9,7.4641090022893435
ENG001570,2026-08-13,Hostel A,MTR-02,1000.15,7485.57,359.99,7.484447332900065
ENG001571,2026-08-13,Hostel B,MTR-03,888.9,7448.21,343.18,8.379131510856114
ENG001572,2026-08-13,Library,MTR-04,654.93,4639.77,280.58,7.084375429435208
ENG001573,2026-08-13,Canteen,MTR-05,589.29,4794.25,301.91,8.135637801422051
ENG001574,2026-08-13,Computer Lab,MTR-06,1114.75,7999.98,437.74,7.176479031172908
ENG001575,2026-08-13,Admin Block,MTR-07,426.52,3003.54,216.3,7.041967551345775
ENG001576,2026-08-14,Academic Block,MTR-01,885.67,7520.9,364.53,8.491763297842311
ENG001577,2026-08-14,Hostel A,MTR-02,815.34,6477.59,422.03,7.944648858145068
ENG001578,2026-08-14,Hostel B,MTR-03,943.43,7323.29,435.79,7.7624095057396945
ENG001579,2026-08-14,Library,MTR-04,586.72,4715.19,289.3,8.036525088628306
ENG001580,2026-08-14,Canteen,MTR-05,498.48,3586.31,247.38,7.1944912534103675
ENG001581,2026-08-14,Computer Lab,MTR-06,1005.7,8269.31,466.78,8.222442080143184
ENG001582,2026-08-14,Admin Block,MTR-07,413.53,3261.61,187.58,7.887239136217445
ENG001583,2026-08-15,Academic Block,MTR-01,953.18,7604.74,460.63,7.978283220378103
ENG001584,2026-08-15,Hostel A,MTR-02,1210.23,10700.94,491.45,8.84207134181106
ENG001585,2026-08-15,Hostel B,MTR-03,1224.27,9592.87,655.01,7.835583653932549
ENG001586,2026-08-15,Library,MTR-04,563.12,4125.94,250.25,7.326928540985935
ENG001587,2026-08-15,Canteen,MTR-05,492.72,3633.42,235.09,7.374208475401851
ENG001588,2026-08-15,Computer Lab,MTR-06,1228.05,9745.93,491.86,7.936101950246326
ENG001589,2026-08-15,Admin Block,MTR-07,370.85,2890.26,155.6,7.793609275987596
ENG001590,2026-08-16,Academic Block,MTR-01,895.46,7612.86,366.4,8.50161927947647
ENG001591,2026-08-16,Hostel A,MTR-02,1228.29,9322.55,537.49,7.589860700648869
ENG001592,2026-08-16,Hostel B,MTR-03,1003.13,8138.51,551.45,8.113115947085623
ENG001593,2026-08-16,Library,MTR-04,725.97,5440.73,284.46,7.49442814441368
ENG001594,2026-08-16,Canteen,MTR-05,538.25,4448.72,276.12,8.265155596841616
ENG001595,2026-08-16,Computer Lab,MTR-06,1325.45,11663.92,538.83,8.799969821570032
ENG001596,2026-08-16,Admin Block,MTR-07,434.95,3812.01,226.85,8.764248764225774
ENG001597,2026-08-17,Academic Block,MTR-01,1074.22,7913.3,386.89,7.366554337100408
ENG001598,2026-08-17,Hostel A,MTR-02,1001.52,8488.4,501.44,8.475517213834971
ENG001599,2026-08-17,Hostel B,MTR-03,976.3,7199.78,499.59,7.374557000921848
ENG001600,2026-08-17,Library,MTR-04,566.21,4214.54,261.43,7.4434220518888745
ENG001601,2026-08-17,Canteen,MTR-05,456.88,3374.27,174.41,7.385462265802837
ENG001602,2026-08-17,Computer Lab,MTR-06,1296.42,10296.98,631.28,7.942626617917032
ENG001603,2026-08-17,Admin Block,MTR-07,438.3,3909.39,189.07,8.919438740588637
ENG001604,2026-08-18,Academic Block,MTR-01,1062.02,8471.11,552.51,7.976412873580536
ENG001605,2026-08-18,Hostel A,MTR-02,1073.31,8204.7,516.74,7.6442966151438085
ENG001606,2026-08-18,Hostel B,MTR-03,1052.01,9229.52,463.51,8.773224589119875
ENG001607,2026-08-18,Library,MTR-04,718.83,5279.59,342.0,7.3446990248041955
ENG001608,2026-08-18,Canteen,MTR-05,447.95,3850.81,227.01,8.596517468467463
ENG001609,2026-08-18,Computer Lab,MTR-06,1238.65,10300.55,488.49,8.3159488152424
ENG001610,2026-08-18,Admin Block,MTR-07,296.16,2277.93,150.82,7.691551863857373
ENG001611,2026-08-19,Academic Block,MTR-01,903.27,6519.92,407.27,7.218129684369015
ENG001612,2026-08-19,Hostel A,MTR-02,1172.39,9428.14,589.33,8.041812025008742
ENG001613,2026-08-19,Hostel B,MTR-03,1172.15,8536.48,625.53,7.282753913748239
ENG001614,2026-08-19,Library,MTR-04,661.68,4975.97,320.59,7.520206141941725
ENG001615,2026-08-19,Canteen,MTR-05,483.36,3969.19,193.87,8.211664184045018
ENG001616,2026-08-19,Computer Lab,MTR-06,1378.15,10404.98,488.86,7.549961905452961
ENG001617,2026-08-19,Admin Block,MTR-07,419.83,3289.08,147.18,7.834313888955053
ENG001618,2026-08-20,Academic Block,MTR-01,876.99,7630.95,375.28,8.701296480005473
ENG001619,2026-08-20,Hostel A,MTR-02,1052.08,7370.06,569.99,7.005227739335413
ENG001620,2026-08-20,Hostel B,MTR-03,979.88,7362.76,343.92,7.513940482508063
ENG001621,2026-08-20,Library,MTR-04,631.24,5004.85,328.53,7.928600849122363
ENG001622,2026-08-20,Canteen,MTR-05,407.69,3433.07,209.03,8.420785400672079
ENG001623,2026-08-20,Computer Lab,MTR-06,885.58,7245.62,385.51,8.181779172971385
ENG001624,2026-08-20,Admin Block,MTR-07,493.71,3848.71,186.13,7.795487229345163
ENG001625,2026-08-21,Academic Block,MTR-01,942.99,6743.68,376.32,7.151380184307363
ENG001626,2026-08-21,Hostel A,MTR-02,1185.98,9483.25,497.07,7.996129782964299
ENG001627,2026-08-21,Hostel B,MTR-03,1136.33,9489.07,607.26,8.350628778611847
ENG001628,2026-08-21,Library,MTR-04,663.72,4868.12,312.26,7.334598927258482
ENG001629,2026-08-21,Canteen,MTR-05,424.07,3275.02,181.52,7.722828778267739
ENG001630,2026-08-21,Computer Lab,MTR-06,1337.33,10945.86,524.74,8.184860879513659
ENG001631,2026-08-21,Admin Block,MTR-07,295.24,2244.71,120.52,7.603000948380978
ENG001632,2026-08-22,Academic Block,MTR-01,1147.29,8783.26,528.95,7.655658116082247
ENG001633,2026-08-22,Hostel A,MTR-02,1177.57,8489.34,576.47,7.209202000730318
ENG001634,2026-08-22,Hostel B,MTR-03,767.89,5384.71,320.5,7.012345518238289
ENG001635,2026-08-22,Library,MTR-04,681.12,5004.32,352.58,7.347192858820765
ENG001636,2026-08-22,Canteen,MTR-05,521.65,3946.55,257.23,7.565513275184512
ENG001637,2026-08-22,Computer Lab,MTR-06,1224.2,10579.25,663.83,8.641766051298807
ENG001638,2026-08-22,Admin Block,MTR-07,399.3,3430.1,140.55,8.590282995241672
ENG001639,2026-08-23,Academic Block,MTR-01,1067.6,7946.01,419.5,7.442871862120645
ENG001640,2026-08-23,Hostel A,MTR-02,1056.99,8165.56,420.86,7.725295414336938
ENG001641,2026-08-23,Hostel B,MTR-03,1072.17,9205.24,555.43,8.585616087001128
ENG001642,2026-08-23,Library,MTR-04,688.17,5442.91,253.27,7.9092520743420955
ENG001643,2026-08-23,Canteen,MTR-05,490.34,4201.11,224.21,8.567748908920342
ENG001644,2026-08-23,Computer Lab,MTR-06,1645.63,13282.75,776.15,8.071528836980365
ENG001645,2026-08-23,Admin Block,MTR-07,449.87,3569.57,217.99,7.934670015782338
ENG001646,2026-08-24,Academic Block,MTR-01,748.02,6310.39,385.27,8.43612470254806
ENG001647,2026-08-24,Hostel A,MTR-02,1225.02,8667.95,547.49,7.075762028375047
ENG001648,2026-08-24,Hostel B,MTR-03,1155.65,9345.78,630.54,8.087033271319171
ENG001649,2026-08-24,Library,MTR-04,694.72,4942.71,245.93,7.114679295255642
ENG001650,2026-08-24,Canteen,MTR-05,410.77,3247.59,209.88,7.906103172091439
ENG001651,2026-08-24,Computer Lab,MTR-06,1247.69,10633.75,595.17,8.52275004207776
ENG001652,2026-08-24,Admin Block,MTR-07,373.18,2909.63,194.55,7.796854065062437
ENG001653,2026-08-25,Academic Block,MTR-01,867.52,6078.41,395.19,7.006651143489488
ENG001654,2026-08-25,Hostel A,MTR-02,1145.77,8588.67,522.91,7.495980868760746
ENG001655,2026-08-25,Hostel B,MTR-03,1289.81,10518.9,490.94,8.155387227576155
ENG001656,2026-08-25,Library,MTR-04,608.29,4413.17,323.4,7.2550428249683545
ENG001657,2026-08-25,Canteen,MTR-05,490.44,4038.37,248.72,8.234177473289291
ENG001658,2026-08-25,Computer Lab,MTR-06,1353.99,11732.41,697.86,8.66506399604133
ENG001659,2026-08-25,Admin Block,MTR-07,405.56,3046.88,222.4,7.512772462767532
ENG001660,2026-08-26,Academic Block,MTR-01,1124.37,7921.44,563.56,7.0452253261826625
ENG001661,2026-08-26,Hostel A,MTR-02,1095.63,8444.41,453.38,7.707355585370973
ENG001662,2026-08-26,Hostel B,MTR-03,1098.05,8876.66,484.01,8.084021674787122
ENG001663,2026-08-26,Library,MTR-04,580.31,5015.39,281.62,8.642604814668024
ENG001664,2026-08-26,Canteen,MTR-05,474.66,4192.29,229.09,8.832195676905574
ENG001665,2026-08-26,Computer Lab,MTR-06,1380.15,11654.08,616.14,8.444067673803572
ENG001666,2026-08-26,Admin Block,MTR-07,378.36,3166.23,156.8,8.368300031715826
ENG001667,2026-08-27,Academic Block,MTR-01,912.04,7769.05,366.32,8.518321564843648
ENG001668,2026-08-27,Hostel A,MTR-02,1083.54,7822.56,459.31,7.219447366963841
ENG001669,2026-08-27,Hostel B,MTR-03,1130.87,9321.34,555.58,8.242627357698057
ENG001670,2026-08-27,Library,MTR-04,593.12,5206.75,273.79,8.778577690855139
ENG001671,2026-08-27,Canteen,MTR-05,479.24,4098.62,253.83,8.55233286036224
ENG001672,2026-08-27,Computer Lab,MTR-06,1534.62,11855.79,610.36,7.725554208859523
ENG001673,2026-08-27,Admin Block,MTR-07,460.58,3909.04,240.37,8.487211776455773
ENG001674,2026-08-28,Academic Block,MTR-01,834.27,7056.17,380.32,8.457897323408488
ENG001675,2026-08-28,Hostel A,MTR-02,1058.07,9225.14,395.95,8.7188371279783
ENG001676,2026-08-28,Hostel B,MTR-03,959.62,7343.12,526.43,7.6521122944498865
ENG001677,2026-08-28,Library,MTR-04,600.89,4401.04,216.3,7.324202433057631
ENG001678,2026-08-28,Canteen,MTR-05,484.89,3483.79,227.73,7.184701684918229
ENG001679,2026-08-28,Computer Lab,MTR-06,928.46,6594.34,464.41,7.1024492169829605
ENG001680,2026-08-28,Admin Block,MTR-07,426.97,3253.34,173.75,7.619598566644027
ENG001681,2026-08-29,Academic Block,MTR-01,850.13,6629.09,349.94,7.797736816722149
ENG001682,2026-08-29,Hostel A,MTR-02,1106.96,7914.15,524.31,7.149445327744453
ENG001683,2026-08-29,Hostel B,MTR-03,1005.87,8640.42,484.55,8.589996719257956
ENG001684,2026-08-29,Library,MTR-04,564.08,4825.01,289.38,8.553768968940576
ENG001685,2026-08-29,Canteen,MTR-05,447.41,3505.66,240.41,7.83545294025614
ENG001686,2026-08-29,Computer Lab,MTR-06,1473.21,12283.34,692.04,8.337806558467564
ENG001687,2026-08-29,Admin Block,MTR-07,444.73,3373.01,207.77,7.584399523306276
ENG001688,2026-08-30,Academic Block,MTR-01,1067.4,7514.39,522.01,7.039900693273374
ENG001689,2026-08-30,Hostel A,MTR-02,1213.1,9822.11,448.25,8.096702662599952
ENG001690,2026-08-30,Hostel B,MTR-03,1043.35,7372.16,416.3,7.0658551780323
ENG001691,2026-08-30,Library,MTR-04,572.96,5063.85,217.88,8.838051521921251
ENG001692,2026-08-30,Canteen,MTR-05,454.23,3625.36,201.9,7.981331043744358
ENG001693,2026-08-30,Computer Lab,MTR-06,1453.91,11252.06,562.75,7.739172300898955
ENG001694,2026-08-30,Admin Block,MTR-07,448.63,3501.54,162.26,7.804961772507411
ENG001695,2026-08-31,Academic Block,MTR-01,1023.53,8598.79,476.56,8.401111838441473
ENG001696,2026-08-31,Hostel A,MTR-02,1083.1,8655.78,426.16,7.991672052442066
ENG001697,2026-08-31,Hostel B,MTR-03,1346.8,10887.5,603.09,8.083976833976834
ENG001698,2026-08-31,Library,MTR-04,557.09,4587.52,215.25,8.234791505860812
ENG001699,2026-08-31,Canteen,MTR-05,442.4,3874.43,229.84,8.757753164556963
ENG001700,2026-08-31,Computer Lab,MTR-06,1339.82,11607.12,499.82,8.663193563314476
ENG001701,2026-08-31,Admin Block,MTR-07,401.11,3004.54,169.31,7.490563685771982
